Time (Month),Consumption (KWh) per household, Avg Tariff (c/KWh) per household,Wholesale ($/MWh),GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households)
1994-04-01,469.17703576520154,33.487998962402344,0.0,0.3003252488725384,1740267.0
1994-05-01,498.8980003339567,33.487998962402344,0.0,0.31934997591549935,1742741.0
1994-06-01,492.65642055563353,33.487998962402344,0.0,0.31535470194518644,1745215.0
1994-07-01,502.20755809529044,33.487998962402344,0.0,0.3214684099928014,1747689.0
1994-08-01,494.1790778916021,33.487998962402344,0.0,0.3163293574391356,1750163.0
1994-09-01,466.90248037671233,33.487998962402344,0.0,0.2988692845722041,1752637.0
1994-10-01,475.7198049012285,33.487998962402344,0.0,0.3045133282099332,1755111.0
1994-11-01,468.92088433845305,33.487998962402344,0.0,0.30016129851642986,1757585.0
1994-12-01,468.7500177550866,33.487998962402344,0.0,0.30005192341094217,1760059.0
1995-01-01,497.6084203574618,31.31999969482422,0.0,0.3271952509419481,1762538.0
1995-02-01,514.049886379152,31.31999969482422,0.0,0.33800608436472473,1765081.0
1995-03-01,492.04744617633617,31.31999969482422,0.0,0.3235387448981028,1767624.0
1995-04-01,478.4074398065267,31.31999969482422,0.0,0.31456994405870337,1770167.0
1995-05-01,507.59980481861106,31.31999969482422,0.0,0.3337649581627005,1772710.0
1995-06-01,501.4373303410838,31.31999969482422,0.0,0.32971291282836285,1775253.0
1995-07-01,510.8003814835898,31.31999969482422,0.0,0.341719013558588,1777796.0
1995-08-01,502.8816843309055,31.31999969482422,0.0,0.3364215298849142,1780339.0
1995-09-01,476.04174028342874,31.31999969482422,0.0,0.31846597183663355,1782882.0
1995-10-01,484.6837937745915,31.31999969482422,0.0,0.3242473447030509,1785425.0
1995-11-01,477.9748225359738,31.31999969482422,0.0,0.3197591324678756,1787968.0
1995-12-01,477.7815173992229,31.31999969482422,0.0,0.3196298242805797,1790511.0
1996-01-01,506.08265678931923,29.15500259399414,0.0,0.3489286131826689,1793059.0
1996-02-01,522.2439019771863,29.15500259399414,0.0,0.3600713616142852,1795582.0
1996-03-01,500.61418827042917,29.15500259399414,0.0,0.3451583111159909,1798105.0
1996-04-01,487.20387414835267,29.15500259399414,0.0,0.3359122464098687,1800628.0
1996-05-01,515.9019197504813,29.15500259399414,0.0,0.3556986834269714,1803151.0
1996-06-01,509.84286200056044,29.15500259399414,0.0,0.3515211717641223,1805674.0
1996-07-01,519.0479107088443,29.15500259399414,0.0,0.35786778125435187,1808197.0
1996-08-01,511.26181850313685,29.15500259399414,0.0,0.3524995118025823,1810720.0
1996-09-01,484.8707881403651,29.15500259399414,0.0,0.33430370459554754,1813243.0
1996-10-01,493.367089977453,29.15500259399414,0.0,0.3401616403273381,1815766.0
1996-11-01,486.76898309344665,29.15500259399414,0.0,0.33561243205686947,1818289.0
1996-12-01,486.57762306048073,29.15500259399414,0.0,0.3354804996030269,1820812.0
