Time (Month),Consumption (KWh) per household,Avg Tariff (c/KWh) per household,Primary Wholesale ($/MWh),GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households),Percentage Renewable Production,System Production Primary Spot,System Production Secondary Spot,System Production Off Spot,System Production Rooftop PV,System Production Coal,System Production Water,System Production Wind,System Production Gas,System Production Solar,System Production Battery,Number of Active Actors,Primary Total Unmet Demand (MWh),Primary Total Unmet Demand (Hours),Primary Total Unmet Demand (Days),Primary Max Unmet Demand Per Hour (MWh),Secondary Total Unmet Demand (MWh),Secondary Total Unmet Demand (Hours),Secondary Total Unmet Demand (Days),Secondary Max Unmet Demand Per Hour (MWh)
2012-06-01,658.2636067304823,31.33726692199707,31.788362503051758,0.7526334696977083,2091024.0,0.09942811361750223,4447628.148372826,0.0,112069.72194688716,13637.354587826418,3927898.7566664433,345623.4829268638,90834.21767924938,149163.43430027348,35.14415906074473,0.0,119.0,28452.050031846662,111.0,21.0,882.6336998222555,0.0,0.0,0.0,0.0
2012-07-01,668.6094948726236,31.33726692199707,28.525484085083008,0.7687128180965933,2094541.0,0.09763862847558555,4536307.132562677,0.0,118215.19347571889,16497.682551096226,4044612.0368788363,343334.07713349647,91309.45265285416,125139.7005374923,40.38028462266757,0.0,120.0,13577.163166997278,78.0,20.0,598.1505138453736,0.0,0.0,0.0,0.0
2012-08-01,672.4661567983345,31.33726692199707,28.73801612854004,0.7704215264130236,2098058.0,0.10022341844510389,4555438.084491724,0.0,126554.1554151119,24558.449086130815,4051887.389671623,354207.97664994624,87052.327590595,130636.99081955988,60.11008898108024,0.0,121.0,20917.636122762287,103.0,19.0,847.1257090488339,0.0,0.0,0.0,0.0
2012-09-01,603.3403518789479,31.33726692199707,14.062055587768555,0.7170603710582042,2101575.0,0.07800227745936954,4088635.6129861735,0.0,137658.25407858787,38928.25755604174,3836013.0422042236,241429.0427556486,46685.09973947091,30650.299486831384,82.64532254614537,0.0,122.0,256.07739031602796,5.0,3.0,199.7063480514189,0.0,0.0,0.0,0.0
2012-10-01,633.8715837597597,31.33726692199707,15.540470123291016,0.7454536254459738,2105092.0,0.08712636037474153,4295530.6354525685,0.0,152039.12860191788,50136.818365992025,3992046.757321985,280723.174823949,53614.29513905532,37401.14469757901,103.72420592585591,0.0,123.0,290.05351055828896,5.0,2.0,112.06556658800537,0.0,0.0,0.0,0.0
2012-11-01,608.6405777458031,31.33726692199707,14.96990966796875,0.7196524216494986,2108609.0,0.08186877003356689,4083639.126933293,0.0,166297.57642151337,60645.16111418997,3834496.14336524,233108.9361961735,51396.34553953252,37659.17303234586,125.46410732322096,0.0,125.0,28013.25592839818,31.0,2.0,2632.733521485173,0.0,0.0,0.0,0.0
2012-12-01,619.2457268174342,31.33726692199707,17.849010467529297,0.7308381286651958,2112126.0,0.0804428315687145,4161243.6275390107,0.0,173701.80635435894,64527.36755037757,3893026.5417736717,221538.01672486655,59817.98461123658,62316.6046692348,129.9225639813473,0.0,125.0,24804.524216011723,51.0,9.0,2116.7538492641934,0.0,0.0,0.0,0.0
2013-01-01,654.4513506487368,13.639251708984375,29.359111785888672,0.7577723166232981,2115650.0,0.09338627266034372,4353417.996710128,0.0,186363.01908745218,77169.35849765583,3981799.7476697946,269114.04809409083,74383.92567913904,103575.79550710622,149.14434979627345,0.0,125.0,75518.92740944472,88.0,12.0,2568.5111747649335,0.0,0.0,0.0,0.0
2013-02-01,611.1774107467699,13.639251708984375,37.04218292236328,0.6878975840795988,2119167.0,0.11581955736339965,4095768.069075124,0.0,162540.55130892745,63927.673331791746,3619275.5234110295,296079.0082967427,129553.89542550742,119013.01506184586,121.0568571355414,0.0,125.0,58981.36143821768,101.0,17.0,1993.3918991770079,0.0,0.0,0.0,0.0
2013-03-01,680.5643232812797,13.639251708984375,33.24045944213867,0.7710269462769295,2122684.0,0.110900152013087,4527268.416272327,0.0,164935.67035656082,55787.9368333311,4017847.935677091,311008.8725457513,149741.09505889265,124126.0332305918,103.21728322967422,0.0,126.0,123205.36205653031,123.0,12.0,3080.9593669303304,0.0,0.0,0.0,0.0
2013-04-01,629.1785207513307,13.639251708984375,21.47644805908203,0.721952116970618,2126201.0,0.1072715343060003,4322653.703711966,0.0,140371.75735403868,34635.685440421796,3899923.2469247957,311535.8099280665,129029.78233591304,55287.75443319016,62.55550361671518,0.0,126.0,1329.0905098052212,13.0,7.0,407.7231431766918,0.0,0.0,0.0,0.0
2013-05-01,655.6825833279336,13.639251708984375,27.475313186645508,0.7467522834034451,2129718.0,0.11094412545808213,4511877.070665758,0.0,136902.34085148407,27808.78624993468,4020172.337020274,346608.594483131,137561.8453774684,82989.8140248873,49.03836154927559,0.0,127.0,5950.5273499401865,41.0,16.0,529.0608492871525,0.0,0.0,0.0,0.0
2013-06-01,646.7866878238918,13.639251708984375,36.54501724243164,0.7313771496278056,2133235.0,0.11270030596700534,4445076.319397341,0.0,136770.8677982855,21379.194098715478,3917368.362790104,342189.1930941773,149107.09265694316,119261.14205611928,36.72249956988948,0.0,128.0,17312.766620779577,78.0,18.0,745.7463322154767,0.0,0.0,0.0,0.0
2013-07-01,646.74281339154,13.639251708984375,24.336631774902344,0.7410512963756264,2136752.0,0.10588361645763042,4455240.481897779,0.0,146743.2750903646,27497.023948138696,4006730.6568554277,333977.0779952523,122197.92185390047,77945.94543320237,46.13490222571988,0.0,135.0,4446.177095836907,27.0,9.0,506.6032952866385,0.0,0.0,0.0,0.0
2013-08-01,642.2332893668973,13.639251708984375,24.797304153442383,0.7365502254343316,2140269.0,0.10497008970853036,4421341.198565943,0.0,156783.24553658415,37522.95903426479,3989297.916485962,319392.2836436794,120064.88073065487,78197.23794564321,60.17026231912067,0.0,135.0,3715.5029756034655,29.0,13.0,527.3094496301605,0.0,0.0,0.0,0.0
2013-09-01,594.7296045407518,13.639251708984375,14.659533500671387,0.6980141463288754,2143786.0,0.08885568268767727,4087597.4003304997,0.0,162256.81792503514,46736.62334853575,3807922.5474250163,251992.9865062795,75840.54803839541,34690.789560808036,165.24337649922686,0.0,135.0,55.73578157115344,2.0,1.0,46.73838516874139,0.0,0.0,0.0,0.0
2013-10-01,598.1326342858925,13.639251708984375,11.473159790039062,0.7127661322843204,2147303.0,0.07612829905823694,4097150.6720701843,0.0,184089.29728528278,64825.68713473803,3899933.4441618402,208424.37696862392,49896.107296963084,24392.795172757476,223.70912054461135,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-01,594.7973331101626,13.639251708984375,15.2978515625,0.6974838800377261,2150820.0,0.08972401533768505,4069250.081812751,0.0,193644.8964062994,77753.00572606981,3816430.13116341,227767.22656464166,73510.36045164692,34391.834833052846,536.9394802294713,0.0,136.0,1444.9972301717294,4.0,1.0,612.538117668862,0.0,0.0,0.0,0.0
2013-12-01,612.9194271833979,13.639251708984375,22.446521759033203,0.7189850628580057,2154337.0,0.08665029823935454,4164571.6797068156,0.0,212104.1622622461,92281.74467514483,3909810.0508596073,206759.04075934296,76666.68370104794,56947.02462681821,622.3013471011346,0.0,136.0,24774.148599295793,26.0,5.0,2418.382478713159,0.0,0.0,0.0,0.0
2014-01-01,656.6099484628528,12.128607749938965,54.169410705566406,0.7473356153127232,2157861.0,0.10610944336744284,4317703.268780957,0.0,222142.3601559859,102279.69758806795,3904903.8347822535,259325.04691615675,115889.09215964368,123196.41516290308,662.5463279178409,0.0,137.0,183064.37190680447,119.0,10.0,3630.8368827320455,0.0,0.0,0.0,0.0
2014-02-01,587.9346416961772,12.128607749938965,43.24826431274414,0.6679487602114279,2161378.0,0.10992766374216371,4001651.016680278,0.0,180654.51918090545,72504.98948514159,3597945.1930437153,278761.6584070055,104664.48543502389,97605.85291453189,484.9085757637129,0.0,137.0,53524.45737514684,73.0,12.0,2026.7958030580512,0.0,0.0,0.0,0.0
2014-03-01,615.0034990149637,12.128607749938965,19.59857940673828,0.718291373654378,2164895.0,0.09210930090391226,4246628.3896085955,0.0,187112.9139287909,67472.58184785563,3948700.8398169936,260635.03603585396,76747.1191933602,46156.514802387894,440.2158409351297,0.0,137.0,4318.670845437234,13.0,2.0,922.190608515456,0.0,0.0,0.0,0.0
2014-04-01,595.6538702054776,12.128607749938965,21.376893997192383,0.692987330368775,2168412.0,0.09455821526942093,4149225.9099430684,0.0,156586.38747425177,40804.99433354848,3815892.943770375,266803.1590583356,96197.61685857807,53296.73016577899,266.2267307031256,0.0,137.0,4673.039381363487,10.0,2.0,1140.3557163192536,0.0,0.0,0.0,0.0
2014-05-01,593.8550477478776,12.128607749938965,13.71926498413086,0.7058087560248194,2171929.0,0.07775841875435446,4146194.658611243,0.0,153175.31960946435,33559.67736321044,3903216.392728284,234393.3876739155,63331.79288649959,30864.205562544157,415.52600625375555,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,608.4945339944085,12.128607749938965,26.565771102905273,0.6995812943695361,2175446.0,0.10375790158367414,4268588.991703155,0.0,141915.55803263866,26233.87567244624,3856506.8458806854,309440.08016475063,118251.30961367465,67240.22724404806,326.73116019228524,0.0,138.0,1985.4293501427828,20.0,10.0,194.363084222181,0.0,0.0,0.0,0.0
2014-07-01,663.1723439085473,12.128607749938965,48.92158126831055,0.7416748299728002,2178963.0,0.121320651365918,4645001.211266523,0.0,153570.39858848602,33938.19600601066,4052800.6082675047,385824.2955979859,157896.2165136923,134091.21112733934,432.0863424752657,0.0,138.0,18188.37794187788,79.0,18.0,834.051086473768,0.0,0.0,0.0,0.0
2014-08-01,636.1941461090136,12.128607749938965,37.046573638916016,0.7128575436328224,2182480.0,0.12275205765113685,4449994.018311004,0.0,169050.0399260992,49192.9687818658,3921381.9319744487,352374.0250532461,160650.095417081,101199.08610622831,656.9549042332316,0.0,140.0,9225.892247269014,50.0,14.0,804.0292432107753,0.0,0.0,0.0,0.0
2014-09-01,607.6627735536691,12.128607749938965,30.509140014648438,0.683110171355555,2185997.0,0.12246945110576586,4234300.795095542,0.0,186511.23309588517,70240.3847781586,3775111.6446917695,332058.2669907262,134218.94535423102,75761.40925881677,915.8971177264631,0.0,140.0,7017.916189426303,35.0,11.0,647.2468949720405,0.0,0.0,0.0,0.0
2014-10-01,650.652610579334,12.128607749938965,34.08295822143555,0.7176192629558402,2189514.0,0.13720503944135642,4529512.645160739,0.0,213429.18957438992,93110.20638728463,3965309.35717512,378468.1818151681,173295.665949673,97935.49175078074,1279.0821571050517,0.0,141.0,5768.113294167966,29.0,14.0,650.496395079097,0.0,0.0,0.0,0.0
2014-11-01,613.4892758013908,12.128607749938965,28.200468063354492,0.687901283884996,2193031.0,0.1262515438699682,4245664.935513968,0.0,230354.2164797825,113423.40501711039,3817940.885525138,323723.9514961614,122277.24452057848,64572.32517208941,1575.8602626720149,0.0,141.0,8650.791266015784,27.0,4.0,938.1270013262783,0.0,0.0,0.0,0.0
2014-12-01,646.8768267299417,12.128607749938965,44.21459197998047,0.7157785286646783,2196548.0,0.13207409143674553,4469529.976524523,0.0,244925.4771094399,124001.45043151097,3945457.156848464,333610.79335896403,158885.03030033954,117188.11625675602,1723.9104379287944,0.0,142.0,21864.071281186087,69.0,10.0,1023.8405084359238,0.0,0.0,0.0,0.0
2015-01-01,667.033624354112,27.164865493774414,60.14500045776367,0.7325737173340593,2200072.0,0.13655032106222295,4534321.013743664,0.0,240154.0405348242,119328.76534808787,3957591.3759784265,357810.2826735837,168605.3064089366,135925.16892271832,1625.1589467361405,0.0,142.0,117264.32472412984,119.0,11.0,3400.717163682717,0.0,0.0,0.0,0.0
2015-02-01,613.4149191827216,27.164865493774414,67.47229766845703,0.662137841085475,2216234.0,0.14847888244126342,4239155.569926532,0.0,207953.7279929472,98963.67577992455,3611668.807878826,377030.45610820287,178477.63681404336,149304.84224545976,1325.4310930225558,0.0,142.0,84460.66188521413,118.0,17.0,1987.867384622109,0.0,0.0,0.0,0.0
2015-03-01,651.5335988776185,27.164865493774414,37.26545333862305,0.711866786624134,2232396.0,0.14386716799161742,4629319.406231576,0.0,214016.71584122308,91374.49525356859,4005100.19052853,395790.1170429893,203600.02513970205,112682.2377603533,1200.060347654346,0.0,143.0,4933.854919389956,35.0,10.0,1126.6883146210766,0.0,0.0,0.0,0.0
2015-04-01,626.653615339253,27.164865493774414,50.72274398803711,0.6851984968792968,2248558.0,0.1401884059482478,4500932.9726777645,0.0,179051.0402449698,60593.481063797924,3861196.576376625,376685.50519625994,213467.63266204056,134720.53185283727,769.6592711715964,0.0,143.0,22402.52613918871,80.0,16.0,995.6643207701936,0.0,0.0,0.0,0.0
2015-05-01,613.4215267229503,27.164865493774414,36.059425354003906,0.6851910078551634,2264720.0,0.12604036937273141,4453730.49690468,0.0,168379.13806927556,46246.55217770207,3913718.4432693226,351727.4294541235,179674.42892728045,96463.3594939566,690.4256515732914,0.0,143.0,8650.340057294732,46.0,18.0,604.682178609216,0.0,0.0,0.0,0.0
2015-06-01,601.9671337666745,27.164865493774414,45.67832946777344,0.6661330459786763,2280882.0,0.1317634652838798,4405876.8542156685,0.0,154083.0288692357,36028.42836235898,3815448.688918926,363607.3069672615,196387.41642872916,115452.63310074991,529.9293068766074,0.0,144.0,16760.092186582922,72.0,17.0,897.413906811531,0.0,0.0,0.0,0.0
2015-07-01,653.8425036699341,27.164865493774414,72.34352111816406,0.702170215977026,2297044.0,0.1501475648383041,4799314.333798151,0.0,161342.4873488681,39331.33709052459,3996790.25309318,439469.1002843136,260417.8083458023,190490.33631485375,568.9900183432436,0.0,144.0,45692.79933182509,158.0,24.0,1319.3711207232109,0.0,0.0,0.0,0.0
2015-08-01,607.6462710195287,27.164865493774414,37.24856185913086,0.6758181434597177,2313206.0,0.12886801670201548,4501423.411573731,0.0,171688.98276701124,49542.213276421804,3935955.3862330457,363327.73168326035,184311.62457649485,105681.83332092974,704.6092505892766,0.0,145.0,12257.580042075817,54.0,14.0,892.1080887833932,0.0,0.0,0.0,0.0
2015-09-01,564.1684783168654,27.164865493774414,28.167631149291992,0.628306679627468,2329368.0,0.13112602753332306,4174408.2082552244,0.0,201941.87112954463,83231.21176758611,3704219.405055354,334936.4687588626,150237.41785099698,70034.10779001137,1185.9881619583034,0.0,146.0,4169.878308592221,28.0,12.0,538.8207542755913,0.0,0.0,0.0,0.0
2015-10-01,575.656248267982,27.164865493774414,22.697202682495117,0.6442552605843033,2345530.0,0.1291756972749714,4250053.531110534,0.0,246793.8114352785,123730.43442359279,3833753.2687219153,315516.3172859865,135519.14367274358,52999.88345988865,1784.4454816854782,0.0,147.0,3882.614118246784,17.0,5.0,679.4611868752222,0.0,0.0,0.0,0.0
2015-11-01,552.3019089703483,27.164865493774414,26.70930290222168,0.6186558348112815,2361692.0,0.12684417669845074,4092427.9786889357,0.0,245945.90855574052,126595.47218026008,3696318.8379542185,290628.2379399303,127124.85779314992,63375.23620163837,1825.765175480316,0.0,150.0,9515.565072365414,29.0,5.0,1184.6646065814848,0.0,0.0,0.0,0.0
2015-12-01,577.5821391893699,27.164865493774414,40.941402435302734,0.6408388977629025,2377854.0,0.1311640522389763,4216661.294576325,0.0,288860.730107705,165071.37150395964,3787359.955508589,284713.9125321918,134424.37498361894,98016.21579192657,2347.1983637453413,0.0,150.0,72497.95888628201,80.0,9.0,2393.428770675604,0.0,0.0,0.0,0.0
2016-01-01,586.5778063675324,34.95477294921875,50.09962463378906,0.6489779507346461,2394020.0,0.1311415757285985,4333916.576004845,0.0,251075.96217611016,127762.54075413624,3833365.4106690865,313222.57252394786,154021.8578382773,121159.89921353328,1871.26118197378,0.0,150.0,95937.44912959001,106.0,12.0,3811.1286687125084,0.0,0.0,0.0,0.0
2016-02-01,545.6395270066055,34.95477294921875,36.290740966796875,0.5986159548603797,2398765.0,0.1425199944246342,4081079.0408928483,0.0,246084.64022742753,130582.86426300996,3601833.1480602254,329085.0688522039,150666.558654019,81679.48348640034,1894.5938044174782,0.0,152.0,35705.99470143377,50.0,9.0,3283.1459714758203,0.0,0.0,0.0,0.0
2016-03-01,587.3884444000649,34.95477294921875,48.710662841796875,0.645821181876259,2403510.0,0.13664815792417498,4391664.711889005,0.0,230627.94180049488,100549.31569752311,3840493.7879789174,338992.63618425146,186077.77233844768,121171.96762738803,1418.1778629718062,0.0,153.0,83687.32197651805,97.0,11.0,3507.6663897353383,0.0,0.0,0.0,0.0
2016-04-01,547.7135934525206,34.95477294921875,29.037826538085938,0.6086959167950932,2408255.0,0.13173219976656153,4209163.178734668,0.0,190707.38174670425,65027.4163218615,3711668.507376816,338244.9607354736,171047.3614155427,80334.76461683633,996.9235148427578,0.0,155.0,1919.844068240703,20.0,12.0,260.7090208702034,0.0,0.0,0.0,0.0
2016-05-01,559.2320762536262,34.95477294921875,34.11589050292969,0.6244384109541161,2413000.0,0.12691972480635424,4302880.542450472,0.0,180732.70729558912,51306.61511972916,3797950.2538626,344039.1274388014,168684.46717266142,87278.1462164095,765.64393585988,0.0,156.0,14476.71470902203,48.0,11.0,993.1389911784872,0.0,0.0,0.0,0.0
2016-06-01,579.8539548215382,34.95477294921875,59.55937194824219,0.6260097770707052,2417745.0,0.14806187368988608,4475613.332538846,0.0,162301.9758100762,37242.90301025828,3766656.7227914333,408457.26453449397,235636.47915058763,156867.497262329,548.9615998178825,0.0,157.0,35213.747188773734,111.0,23.0,1054.7971830217675,0.0,0.0,0.0,0.0
2016-07-01,574.9113515432468,34.95477294921875,44.11766815185547,0.6329462566323065,2422490.0,0.1349697222611895,4457754.7057835525,0.0,169731.9832116751,40457.27014387236,3847878.602810668,370663.5100843052,208302.05066390458,125981.9944646736,614.2648278027236,0.0,158.0,14902.653675964892,74.0,18.0,772.1775476002031,0.0,0.0,0.0,0.0
2016-08-01,594.5975564788741,34.95477294921875,53.512428283691406,0.6431392124275962,2427235.0,0.14815328753106988,4584505.965156705,0.0,195145.55723545156,65502.799830143034,3895929.945145175,408244.9172288576,228414.73988870412,146987.81513396968,982.3091653084987,0.0,159.0,31108.40360031205,106.0,18.0,895.9667185960616,0.0,0.0,0.0,0.0
2016-09-01,568.4763032590729,34.95477294921875,39.754276275634766,0.6143994668778875,2431980.0,0.15353236417232047,4384638.659682743,0.0,211228.1938844623,85452.11704397482,3761190.2398179565,381501.0990017661,232404.47857019227,101547.47349282808,1265.9656404876343,0.0,160.0,12542.784958147193,60.0,15.0,739.3528814979895,0.0,0.0,0.0,0.0
2016-10-01,568.8885696990839,34.95477294921875,29.285831451416016,0.6240624682955642,2436725.0,0.14379317078167428,4359683.775019893,0.0,256185.81531632808,125857.97700181349,3846282.5237507895,343602.3830030716,187606.46703992563,77136.06925610847,1840.3207845144564,0.0,161.0,4879.829898245658,35.0,11.0,491.40194301333804,0.0,0.0,0.0,0.0
2016-11-01,554.3537295154149,34.95477294921875,23.583059310913086,0.6075466712474015,2441470.0,0.14725371505067744,4233325.482177396,0.0,266472.46154283057,139743.04790874684,3755830.67598039,344121.6114840752,171741.44967379124,53636.37623914067,2219.3024340838947,0.0,162.0,11661.97507470072,13.0,3.0,2250.3690391385326,0.0,0.0,0.0,0.0
2016-12-01,579.9915379474004,34.95477294921875,34.80482482910156,0.6291556772194362,2446215.0,0.15325915074528385,4361984.596559877,0.0,317416.8973825346,185787.95226262446,3855188.2508248915,348338.1603884845,174918.66842546023,78610.96916103897,2968.4968799102,0.0,163.0,49878.426127903585,61.0,8.0,2523.337612466189,0.0,0.0,0.0,0.0
2017-01-01,576.8728926693453,24.345951080322266,43.254791259765625,0.6274181249448535,2450968.0,0.14790170360055274,4329519.089675118,0.0,304006.7268822798,172613.99403198817,3815607.7972625922,318012.6951047571,186979.5184683125,103990.5310794583,2732.28461029161,0.0,164.0,79464.12993869567,88.0,11.0,3222.5612471960967,0.0,0.0,0.0,0.0
2017-02-01,517.0131851726973,24.345951080322266,36.8060188293457,0.5665610962024414,2455713.0,0.1432699982182798,3892222.5965568633,0.0,265944.2268901015,147408.65122108613,3456467.2774390955,290798.33683984063,150860.83738570943,79967.13401221867,2326.1385490152747,0.0,164.0,73953.1158596735,59.0,7.0,3091.896259835178,0.0,0.0,0.0,0.0
2017-03-01,558.5411333987412,24.345951080322266,107.38835906982422,0.5110137010919861,2460458.0,0.2582401862245789,4109908.5334187225,0.0,275463.47358571866,144462.96869631045,2946984.0,570135.5417719474,406866.6880530796,280993.755833696,2340.0566494082277,0.0,166.0,195518.22039400422,286.0,30.0,3238.3386763357785,0.0,0.0,0.0,0.0
2017-04-01,470.42211128251915,24.345951080322266,49.328731536865234,0.4645218712313663,2465203.0,0.21799016332906193,3634435.8960094587,0.0,212255.1483401599,86114.93261705221,2851712.605598774,462940.8410349266,280932.1451819287,130982.7196038302,1457.1738131075479,0.0,170.0,23412.31142344118,80.0,18.0,1440.5331354437558,0.0,0.0,0.0,0.0
2017-05-01,505.49120872180305,24.345951080322266,71.63646697998047,0.488905845402696,2469948.0,0.22521166464560846,3899916.6479103477,0.0,196602.2468478374,66843.4798505772,2943757.283890834,504784.58482756506,342292.82240234205,204153.40902960754,1098.3187572602053,0.0,172.0,65271.2783453295,169.0,24.0,1619.162967527829,0.0,0.0,0.0,0.0
2017-06-01,505.2481257271104,24.345951080322266,88.19599151611328,0.48047333221628125,2474693.0,0.23215710030121192,3887342.948642015,0.0,178540.65965797586,53158.96844508648,2851697.2097772574,518567.26192977314,363779.560296707,245303.5478382805,871.5800128894189,0.0,173.0,101896.60112383729,235.0,28.0,1343.925925519044,0.0,0.0,0.0,0.0
2017-07-01,459.0157124316075,24.345951080322266,40.66436767578125,0.46789267808133844,2479438.0,0.1976650361695436,3589777.304316942,0.0,198614.96354148522,68785.54298033778,2915847.3413886456,427910.2726841711,244328.53655576071,96762.605928367,1168.9723211474748,0.0,174.0,5277.863686495228,45.0,16.0,551.2383145549752,0.0,0.0,0.0,0.0
2017-08-01,512.7701944663497,24.345951080322266,77.76730346679688,0.4896859026020663,2484183.0,0.23337660166772095,3940562.764788329,0.0,216626.22402140024,86518.77649546233,2943698.724454242,522977.01428619225,351408.96289138054,217549.51539651415,1446.9992859380184,0.0,177.0,88860.96454782512,200.0,26.0,1690.0117937616774,0.0,0.0,0.0,0.0
2017-09-01,483.69016701166123,24.345951080322266,62.14215087890625,0.46519678515508733,2488928.0,0.23172630764351893,3717777.1950125364,0.0,239382.3310033851,112952.203532483,2834818.818852058,481897.7399393524,312675.6311187294,180389.63630239674,1920.016270902032,0.0,178.0,55740.409818883396,150.0,21.0,1628.7790634459757,0.0,0.0,0.0,0.0
2017-10-01,460.6927211386577,24.345951080322266,26.83858871459961,0.463942355981577,2493673.0,0.21080902110371208,3555527.8716524728,0.0,271630.2691024692,140597.55366622523,2920928.6312959865,437668.98934654734,218916.3742654905,72957.54477444927,2545.1979062441205,0.0,179.0,2231.9452763112313,14.0,7.0,584.4859241678337,0.0,0.0,0.0,0.0
2017-11-01,462.5278876473032,24.345951080322266,42.69522476196289,0.45774787064498457,2498418.0,0.21943152917326006,3459107.5890068887,0.0,316590.7715065516,188409.61554109456,2815756.854291729,405141.05368654896,224152.82376842372,106061.48846018597,3671.0447654568575,0.0,181.0,76261.84598852186,94.0,11.0,2665.308500680426,0.0,0.0,0.0,0.0
2017-12-01,475.4864145882629,24.345951080322266,37.69771957397461,0.4672956388476183,2503163.0,0.22613814063572535,3549917.2166001983,0.0,354479.21397136844,211162.3625197743,2895493.346778354,419285.5688385502,240695.733443037,99976.89178025602,4193.531211594543,0.0,182.0,63003.764233124006,68.0,8.0,2784.9964663401424,0.0,0.0,0.0,0.0
2018-01-01,514.7875766173987,23.962505340576172,60.283477783203125,0.4890497410118182,2507916.0,0.24412463978662033,3787150.2168165683,0.0,346633.9521775963,203434.92454343382,2935150.014881065,493350.0916366355,300097.9460878079,164086.48845105982,4075.7073941626422,0.0,183.0,169696.16206443563,155.0,17.0,3614.4955213637268,0.0,0.0,0.0,0.0
2018-02-01,452.121475996961,23.962505340576172,52.49857711791992,0.43185674675331465,2512661.0,0.24258731589292945,3391271.3407276366,0.0,314197.6823639589,182405.73921160924,2653426.1974293687,429889.177255994,275483.7912675545,130164.31589471751,3761.3540323500683,0.0,184.0,81291.2480783281,109.0,13.0,3584.948667026025,0.0,0.0,0.0,0.0
2018-03-01,464.27076125186005,23.962505340576172,29.447053909301758,0.46232090110971574,2517406.0,0.21946788950189955,3577427.416303404,0.0,308637.5551008661,162512.87193778798,2931826.1745416666,441080.86161273916,237677.84560514148,75155.02918385684,4223.192523078501,0.0,185.0,9795.181849634948,29.0,7.0,912.7561565597675,0.0,0.0,0.0,0.0
2018-04-01,454.42402140078053,23.962505340576172,38.034488677978516,0.44924920393474194,2522151.0,0.22130444667427188,3556581.494375209,0.0,253688.28878243614,113167.57863940351,2841556.514637016,446387.2884943366,273465.22138814395,100136.59436571095,3005.9591330328076,0.0,185.0,9547.391116974515,51.0,15.0,624.897857470005,0.0,0.0,0.0,0.0
2018-05-01,507.01611779827897,23.962505340576172,74.87586212158203,0.481602783695875,2526896.0,0.23701105968426042,3972204.3470132304,0.0,213319.53730411417,69472.1822629625,2946063.4177730693,525702.9000303885,386933.54092564306,221816.9829241318,1945.8644011518634,0.0,185.0,82060.83135165335,194.0,28.0,1467.016142292734,0.0,0.0,0.0,0.0
2018-06-01,512.817970636437,23.962505340576172,91.72158813476562,0.47688963814867746,2531641.0,0.24612309507984093,3971452.384976903,0.0,202474.24582137386,62313.473936837865,2851583.4742685803,538775.7412691809,415373.4277730335,270538.284866107,2836.748684536128,0.0,185.0,150999.63498470292,277.0,29.0,1772.3769780872703,0.0,0.0,0.0,0.0
2018-07-01,525.9337498314532,23.962505340576172,85.1217041015625,0.4889682152333713,2536386.0,0.2476497053067972,4082806.2329922393,0.0,221250.09293234063,73912.4921618766,2945844.7754655755,552576.2989657687,427216.7731677307,265480.8800331665,3360.3501304643833,0.0,185.0,139432.24891086636,274.0,29.0,1715.175755852903,0.0,0.0,0.0,0.0
2018-08-01,520.1644464610443,23.962505340576172,74.06238555908203,0.48240844688162615,2541131.0,0.2530918516056762,4031058.599555391,0.0,257579.6459452243,108548.32111953651,2940810.004424957,540904.3717993709,421886.16818296915,235770.54978809328,5054.074185688118,0.0,187.0,112856.81668709706,236.0,29.0,1536.4051329301478,0.0,0.0,0.0,0.0
2018-09-01,453.1752528402797,23.962505340576172,31.892635345458984,0.44413399854049257,2545876.0,0.22904684285786933,3510645.7011582186,0.0,306244.9106669326,158594.63301177075,2826524.156503546,420952.87733420904,279019.8348244139,88967.37569604984,7612.557775459128,0.0,189.0,9712.401679707544,51.0,18.0,841.2149513562513,0.0,0.0,0.0,0.0
2018-10-01,445.15747341529766,23.962505340576172,18.562721252441406,0.44578760290765296,2550621.0,0.21929408152173,3396146.5646463316,0.0,364447.0759960597,209796.99529631645,2868887.0788464113,383768.3834836932,213125.48517044366,38532.53047578426,9980.174060031632,0.0,189.0,82.64699999959885,3.0,2.0,40.35208365841663,0.0,0.0,0.0,0.0
2018-11-01,421.91216444141463,23.962505340576172,36.90145492553711,0.426238975076041,2555366.0,0.2117517183194855,3159549.525902999,0.0,379109.0129677631,223073.12210554432,2723797.7132190615,335070.1979624263,172143.1904546992,35821.47176200197,11046.033940780504,0.0,190.0,172.58067572060236,5.0,3.0,68.45385079958169,0.0,0.0,0.0,0.0
2018-12-01,463.93691523531595,23.962505340576172,208.8321990966797,0.4538421999066789,2560111.0,0.2312776318512805,3443054.955257556,0.0,401922.88249603106,237332.21363643243,2847794.1437163614,391131.0852384061,239426.0866008302,76947.31744892534,12047.646335401902,0.0,190.0,55639.07518440799,52.0,6.0,2984.62266025412,0.0,0.0,0.0,0.0
