Time (Month),Consumption (KWh) per household,Avg Tariff (c/KWh) per household,Wholesale ($/MWh),GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households),Percentage Renewable Production,System Production Primary Spot,System Production Secondary Spot,System Production Off Spot,System Production Rooftop PV,System Production Coal,System Production Water,System Production Wind,System Production Gas,System Production Solar,System Production Battery,Number of Active Actors,Primary Total Unmet Demand (MWh),Primary Total Unmet Demand (Hours),Primary Total Unmet Demand (Days),Primary Max Unmet Demand Per Hour (MWh),Secondary Total Unmet Demand (MWh),Secondary Total Unmet Demand (Hours),Secondary Total Unmet Demand (Days),Secondary Max Unmet Demand Per Hour (MWh)
2005-04-01,696.9318913421014,19.88382911682129,51.03248977661133,0.8346021952002606,1848370.0,0.11893379908698301,4205684.337754948,0.0,74946.68722626142,0.0,3888306.0130441017,257869.76383916158,21262.92709572833,89945.88897595466,15.776026261558668,0.0,78.0,13327.824309728592,86.0,21.0,709.5913287247222,0.0,0.0,0.0,0.0
2005-05-01,769.7385590896442,19.88382911682129,73.72640991210938,0.9007980992174568,1850705.0,0.14517285959230747,4565210.882350195,0.0,77439.4325363219,0.0,4096514.8321462376,348255.1242692077,24538.065601850823,149326.45737289893,10.824296322071817,0.0,79.0,105879.17406064777,311.0,25.0,1276.808326903751,0.0,0.0,0.0,0.0
2005-06-01,763.9133531925917,19.88382911682129,76.55659484863281,0.8882981280562409,1853040.0,0.15307624953643453,4477248.907823826,0.0,74938.95839481583,0.0,3986468.29803168,361982.39261728345,24713.858681959784,155784.61369290669,8.047194815972786,0.0,80.0,166351.89696495156,329.0,27.0,1300.3320620357108,0.0,0.0,0.0,0.0
2005-07-01,769.4584652698242,19.88382911682129,66.19410705566406,0.9003193258747996,1855375.0,0.14667511312092235,4573495.752368712,0.0,77437.1508206064,0.0,4105814.6133278627,353001.110210577,24420.886730071637,143682.73914020386,8.542580606572978,0.0,80.0,107845.75558978986,287.0,26.0,1294.4861933834627,0.0,0.0,0.0,0.0
2005-08-01,769.6847193587804,19.88382911682129,65.72776794433594,0.9003672574477284,1857710.0,0.14617839080592038,4574484.552484808,0.0,77441.10124173768,0.0,4103883.0070627145,351523.4334155052,24827.76229653377,147673.94675005408,12.493001737853652,0.0,82.0,114243.96849497802,291.0,25.0,1438.7246748257521,0.0,0.0,0.0,0.0
2005-09-01,725.405030523455,19.88382911682129,57.08845138549805,0.8536033703459869,1860045.0,0.14017354121056128,4376799.686411999,0.0,74946.52785182618,0.0,3957906.1446833448,321265.0965533432,23247.76460062788,126080.93577467985,15.616651826319433,0.0,82.0,45872.79156211608,205.0,23.0,927.3783698550333,0.0,0.0,0.0,0.0
2005-10-01,717.2918523609575,19.88382911682129,42.94046401977539,0.8586214847999752,1862380.0,0.11898847089166595,4367292.032518064,0.0,77347.09984842032,0.0,4034056.139198671,267990.8740364998,21891.847511443106,96704.96290144924,22.56231842051632,0.0,82.0,8258.971079580875,94.0,16.0,451.56808392744006,0.0,0.0,0.0,0.0
2005-11-01,685.3465542991825,19.88382911682129,38.80064392089844,0.8262748988403354,1864715.0,0.10888143415417727,4147370.4243290364,0.0,74957.88174490843,0.0,3863630.180546111,231027.83795633566,20275.770162131466,84136.89086445807,26.970544908580997,0.0,83.0,37590.952812533,121.0,16.0,1652.2311337715246,0.0,0.0,0.0,0.0
2005-12-01,778.0059452076806,24.944520950317383,57.68940353393555,0.9121508029054038,1867050.0,0.14339785045458403,4542936.606027864,0.0,84646.38120350424,0.0,4094853.246231524,340291.66197212756,28326.222109624345,140076.11275458883,30.732963504421697,0.0,85.0,214336.27355851867,287.0,22.0,2252.5572533312425,0.0,0.0,0.0,0.0
2006-01-01,773.7992326900569,24.944520950317383,57.40897750854492,0.9087141791455693,1869388.0,0.13720619666972989,4528432.429880068,0.0,84644.57996694808,0.0,4080768.8455428174,323070.23085582803,27806.959372248744,157397.0311491764,28.931726948252717,0.0,86.0,208692.43101370826,251.0,20.0,2752.603083963616,0.0,0.0,0.0,0.0
