ConsumerUnit,Time (month),Consumption (MWh),Tariff (c/KWh),Wholesale ($/MWh),GHG Emissions (tCO2-e),Number of Domestic Consumers (households)
1,1989-03-01,6.874114281E8,25.65199851989746,0.0,476440.0652228077,1589812.0,17.0
1,1989-04-01,6.644781159E8,25.65199851989746,0.0,460545.1452435304,1592365.0,17.0
1,1989-05-01,7.174039416E8,25.65199851989746,0.0,497227.6657071668,1594918.0,17.0
1,1989-06-01,7.077136178999999E8,25.65199851989746,0.0,461741.9370304431,1597471.0,17.0
1,1989-07-01,7.255923669E8,25.65199851989746,0.0,473406.7813655971,1600024.0,17.0
1,1989-08-01,7.127504655E8,25.65199851989746,0.0,465028.1854992425,1602577.0,17.0
1,1989-09-01,6.661331304E8,25.65199851989746,0.0,434613.090778441,1605130.0,17.0
1,1989-10-01,6.827289579E8,25.65199851989746,0.0,445440.8566038668,1607683.0,17.0
1,1989-11-01,6.719207931E8,25.65199851989746,0.0,438389.2037799361,1610236.0,17.0
1,1989-12-01,6.727440305999999E8,25.65199851989746,0.0,438926.31702729844,1612789.0,17.0
1,1990-01-01,7.253357793E8,23.83700180053711,0.0,488371.2912591075,1615343.0,17.0
1,1990-02-01,7.555861707E8,23.83700180053711,0.0,508739.09074726497,1617854.0,17.0
1,1990-03-01,7.179652391999998E8,23.83700180053711,0.0,483408.724184049,1620365.0,17.0
1,1990-04-01,6.950345823E8,23.83700180053711,0.0,467969.4734537728,1622876.0,17.0
1,1990-05-01,7.479632934E8,23.83700180053711,0.0,503606.58087090397,1625387.0,17.0
1,1990-06-01,7.382760824999999E8,23.83700180053711,0.0,497084.1428461668,1627898.0,17.0
1,1990-07-01,7.561581684E8,23.83700180053711,0.0,509124.2204710613,1630409.0,17.0
1,1990-08-01,7.433198258999999E8,23.83700180053711,0.0,500480.11335681955,1632920.0,17.0
1,1990-09-01,6.967062684000001E8,23.83700180053711,0.0,469095.02617290255,1635431.0,17.0
1,1990-10-01,7.133060904E8,23.83700180053711,0.0,480271.65675988555,1637942.0,17.0
1,1990-11-01,7.025021330999999E8,23.83700180053711,0.0,472997.40565719,1640453.0,17.0
1,1990-12-01,7.03329789E8,23.83700180053711,0.0,473554.6226589266,1642964.0,17.0
1,1991-01-01,7.557477488999999E8,32.6609992980957,0.0,527247.2321446087,1645480.0,17.0
1,1991-02-01,7.860025625999999E8,32.6609992980957,0.0,548354.4955213027,1647960.0,17.0
1,1991-03-01,7.483862420999998E8,32.6609992980957,0.0,522111.43024633796,1650440.0,17.0
1,1991-04-01,7.254603837E8,32.6609992980957,0.0,506117.1652320206,1652920.0,17.0
1,1991-05-01,7.783940780999999E8,32.6609992980957,0.0,543046.3862438609,1655400.0,17.0
1,1991-06-01,7.687120329E8,32.6609992980957,0.0,536291.6621122888,1657880.0,17.0
1,1991-07-01,7.865994644999999E8,32.6609992980957,0.0,548770.8730303216,1660360.0,17.0
1,1991-08-01,7.737666459E8,32.6609992980957,0.0,539818.0625989293,1662840.0,17.0
1,1991-09-01,7.271587878000001E8,32.6609992980957,0.0,507302.0562168686,1665320.0,17.0
1,1991-10-01,7.43764482E8,32.6609992980957,0.0,518887.0607425705,1667800.0,17.0
1,1991-11-01,7.329665675999999E8,32.6609992980957,0.0,511353.9005179017,1670280.0,17.0
1,1991-12-01,7.338004346999999E8,32.6609992980957,0.0,511935.64622665534,1672760.0,17.0
1,1992-01-01,7.860876437999998E8,33.4530029296875,0.0,548385.9220219763,1675245.0,17.0
1,1992-02-01,8.163485580000001E8,33.4530029296875,0.0,569496.36463781,1677647.0,18.0
1,1992-03-01,7.787384930999999E8,33.4530029296875,0.0,543258.9995093616,1680049.0,18.0
1,1992-04-01,7.558190436E8,33.4530029296875,0.0,527270.1159666217,1682451.0,18.0
1,1992-05-01,8.087592975E8,33.4530029296875,0.0,564201.9901361328,1684853.0,18.0
1,1992-06-01,7.990839609E8,33.4530029296875,0.0,557452.3376971054,1687255.0,18.0
1,1992-07-01,8.169782481E8,33.4530029296875,0.0,569935.6469851912,1689657.0,18.0
1,1992-08-01,8.041524296999999E8,33.4530029296875,0.0,560988.1720754042,1692059.0,18.0
1,1992-09-01,7.575517143E8,33.4530029296875,0.0,528478.8516933236,1694461.0,18.0
1,1992-10-01,7.741646916E8,33.4530029296875,0.0,540068.2994740481,1696863.0,18.0
1,1992-11-01,7.633741983E8,33.4530029296875,0.0,532540.6484284106,1699265.0,18.0
1,1992-12-01,7.642156221E8,33.4530029296875,0.0,533127.7365949652,1701667.0,18.0
1,1993-01-01,8.16399315E8,34.50299835205078,0.0,565676.2685959232,1704074.0,18.0
1,1993-02-01,8.466676245E8,34.50299835205078,0.0,586648.9291494158,1706471.0,18.0
1,1993-03-01,8.090650833E8,34.50299835205078,0.0,560594.4422528559,1708868.0,18.0
1,1993-04-01,7.861532825999999E8,34.50299835205078,0.0,544719.0452941577,1711265.0,18.0
1,1993-05-01,8.391013094999999E8,34.50299835205078,0.0,581406.2399124815,1713662.0,18.0
1,1993-06-01,8.294338671E8,34.50299835205078,0.0,576419.9650732914,1716059.0,18.0
1,1993-07-01,8.473361688E8,34.50299835205078,0.0,584926.2080697551,1718456.0,19.0
1,1993-08-01,8.345184824999999E8,34.50299835205078,0.0,576078.0087905158,1720853.0,19.0
1,1993-09-01,7.87926015E8,34.50299835205078,0.0,543914.6231617958,1723250.0,19.0
1,1993-10-01,8.045473538999999E8,34.50299835205078,0.0,555388.5279293115,1725647.0,19.0
1,1993-11-01,7.937653338000001E8,34.50299835205078,0.0,547945.6766541238,1728044.0,19.0
1,1993-12-01,7.946153406E8,34.50299835205078,0.0,548532.3965455081,1730441.0,19.0
1,1994-01-01,8.467137965999999E8,33.487998962402344,0.0,563435.0308706248,1732845.0,19.0
1,1994-02-01,8.769905094000001E8,33.487998962402344,0.0,583582.341466131,1735319.0,19.0
1,1994-03-01,8.393964753000001E8,33.487998962402344,0.0,558565.8099582908,1737793.0,19.0
1,1994-04-01,8.164932849000001E8,33.487998962402344,0.0,543325.1720127804,1740267.0,19.0
1,1994-05-01,8.694500226E8,33.487998962402344,0.0,578564.5644011714,1742741.0,19.0
1,1994-06-01,8.597913903E8,33.487998962402344,0.0,572137.4049112708,1745215.0,19.0
1,1994-07-01,8.77702599E8,33.487998962402344,0.0,584056.080545318,1747689.0,18.0
1,1994-08-01,8.648939148000001E8,33.487998962402344,0.0,575532.8158898661,1750163.0,18.0
1,1994-09-01,8.18310543E8,33.487998962402344,0.0,544534.4435255217,1752637.0,17.0
1,1994-10-01,8.349410688E8,33.487998962402344,0.0,555600.9617440435,1755111.0,17.0
1,1994-11-01,8.241683256E8,33.487998962402344,0.0,548432.4279895746,1757585.0,17.0
1,1994-12-01,8.250276963E8,33.487998962402344,0.0,549004.2869874225,1760059.0,17.0
1,1995-01-01,8.770537614000001E8,31.31999969482422,0.0,598906.9068679155,1762538.0,14.0
1,1995-02-01,9.073396569E8,31.31999969482422,0.0,619588.005185577,1765081.0,14.0
1,1995-03-01,8.697548903999999E8,31.31999969482422,0.0,593922.841399854,1767624.0,14.0
1,1995-04-01,8.468610501E8,31.31999969482422,0.0,578289.502157834,1770167.0,14.0
1,1995-05-01,8.998272195000001E8,31.31999969482422,0.0,614458.1017861102,1772710.0,14.0
1,1995-06-01,8.901780981E8,31.31999969482422,0.0,607869.0803708186,1775253.0,14.0
1,1995-07-01,9.080988951000001E8,31.31999969482422,0.0,632169.7814793343,1777796.0,22.0
1,1995-08-01,8.952998753999999E8,31.31999969482422,0.0,623259.8489309787,1780339.0,23.0
1,1995-09-01,8.487262421999999E8,31.31999969482422,0.0,590837.8327974646,1782882.0,23.0
1,1995-10-01,8.653665789000001E8,31.31999969482422,0.0,602421.8331666287,1785425.0,23.0
1,1995-11-01,8.546037168E8,31.31999969482422,0.0,594929.305404991,1787968.0,23.0
1,1995-12-01,8.554730382E8,31.31999969482422,0.0,595534.5350739725,1790511.0,23.0
1,1996-01-01,9.074360934E8,29.15500259399414,0.0,654580.4860189,1793059.0,20.0
1,1996-02-01,9.377317667999998E8,29.15500259399414,0.0,676434.442378527,1795582.0,21.0
1,1996-03-01,9.001568450999999E8,29.15500259399414,0.0,649329.7072000534,1798105.0,21.0
1,1996-04-01,8.772729155999998E8,29.15500259399414,0.0,632822.2274572161,1800628.0,21.0
1,1996-05-01,9.302490596999998E8,29.15500259399414,0.0,671036.6559649683,1803151.0,16.0
1,1996-06-01,9.206099757E8,29.15500259399414,0.0,664083.5460788525,1805674.0,16.0
1,1996-07-01,9.38540871E8,29.15500259399414,0.0,677018.0310887701,1808197.0,16.0
1,1996-08-01,9.257520087E8,29.15500259399414,0.0,667792.7601856168,1810720.0,15.0
1,1996-09-01,8.791885905E8,29.15500259399414,0.0,634204.160570132,1813243.0,19.0
1,1996-10-01,8.958391983000001E8,29.15500259399414,0.0,646215.1043618115,1815766.0,19.0
1,1996-11-01,8.850866619000001E8,29.15500259399414,0.0,638458.7442415288,1818289.0,19.0
1,1996-12-01,8.859663611999999E8,29.15500259399414,0.0,639093.3202849362,1820812.0,19.0
1,1997-01-01,9.378734951999998E8,28.983501434326172,0.0,698839.6788030983,1823337.0,19.0
1,1997-02-01,9.681793880999999E8,28.983501434326172,0.0,721421.6353573856,1825884.0,20.0
1,1997-03-01,9.30614739E8,28.983501434326172,0.0,693430.8868002682,1828431.0,20.0
1,1997-04-01,9.077411325E8,28.983501434326172,0.0,676387.0290416223,1830978.0,19.0
1,1997-05-01,9.607276487999997E8,28.983501434326172,0.0,715869.0430434586,1833525.0,19.0
1,1997-06-01,9.510989849999998E8,28.983501434326172,0.0,708694.3554236839,1836072.0,19.0
1,1997-07-01,9.69040347E8,28.983501434326172,0.0,722063.0358203776,1838619.0,19.0
1,1997-08-01,9.562619961E8,28.983501434326172,0.0,712541.5454758026,1841166.0,19.0
1,1997-09-01,9.097091328000001E8,28.983501434326172,0.0,677853.4491788304,1843713.0,19.0
1,1997-10-01,9.263703377999998E8,28.983501434326172,0.0,690268.2473483991,1846260.0,19.0
1,1997-11-01,9.156284384999999E8,28.983501434326172,0.0,682264.1722355846,1848807.0,19.0
1,1997-12-01,9.165188145E8,28.983501434326172,0.0,682927.5613996756,1851354.0,19.0
1,1998-01-01,9.683755515E8,29.063997268676758,0.0,739453.8845264937,1853908.0,20.0
1,1998-02-01,9.986919798E8,29.063997268676758,0.0,762603.5816008152,1856501.0,20.0
1,1998-03-01,9.611379051E8,29.063997268676758,0.0,733927.200445076,1859094.0,20.0
1,1998-04-01,9.382749111000001E8,29.063997268676758,0.0,716468.8999249667,1861687.0,20.0
1,1998-05-01,9.912720768000001E8,29.063997268676758,0.0,756937.7259442356,1864280.0,20.0
1,1998-06-01,9.816540974999999E8,29.063997268676758,0.0,749593.3512041909,1866873.0,20.0
1,1998-07-01,9.996061775999998E8,29.063997268676758,0.0,758908.5076871447,1869466.0,17.0
1,1998-08-01,9.868385780999998E8,29.063997268676758,0.0,749215.3131200253,1872059.0,17.0
1,1998-09-01,9.402964971000001E8,29.063997268676758,0.0,713880.1533929324,1874652.0,17.0
1,1998-10-01,9.569685137999998E8,29.063997268676758,0.0,726537.7343608658,1877245.0,17.0
1,1998-11-01,9.462374556000001E8,29.063997268676758,0.0,718390.5736469281,1879838.0,17.0
1,1998-12-01,9.471386996999999E8,29.063997268676758,0.0,719074.865141644,1882431.0,17.0
1,1999-01-01,9.989494718999999E8,29.381999969482422,20.719253540039062,810902.4512259362,1885028.0,16.0
1,1999-02-01,1.0292766456000001E9,29.381999969482422,34.05345916748047,835915.7620671724,1887659.0,16.0
1,1999-03-01,9.917333447999998E8,29.381999969482422,19.165851593017578,805975.4614194727,1890290.0,16.0
1,1999-04-01,9.688811514000001E8,29.381999969482422,24.449262619018555,788330.8414585899,1892921.0,16.0
1,1999-05-01,1.0218891432E9,29.381999969482422,33.7978630065918,834866.413846389,1895552.0,16.0
1,1999-06-01,1.162224861E9,12.965170860290527,68.05792236328125,947320.1739744917,1898183.0,16.0
1,1999-07-01,1.214681751E9,12.965170860290527,67.69212341308594,989589.5871371367,1900814.0,16.0
1,1999-08-01,1.2036293067E9,12.965170860290527,46.97660827636719,982230.7688754046,1903445.0,18.0
1,1999-09-01,1.1195032064999998E9,12.965170860290527,19.87681770324707,915489.2721712751,1906076.0,18.0
1,1999-10-01,1.1284389591000001E9,12.965170860290527,17.53235626220703,922315.6141520393,1908707.0,18.0
1,1999-11-01,1.0922510715E9,12.965170860290527,25.970523834228516,891230.7577533995,1911338.0,17.0
1,1999-12-01,1.112762037E9,16.040315628051758,40.229759216308594,900660.6581680123,1913969.0,80.0
1,2000-01-01,1.0872426441E9,16.040315628051758,34.61134719848633,898145.5969118755,1916604.0,84.0
1,2000-02-01,1.1330661129E9,16.040315628051758,66.58374786376953,921876.9235851862,1919283.0,84.0
1,2000-03-01,1.1705434539E9,16.040315628051758,31.53310775756836,965618.1461852766,1921962.0,94.0
1,2000-04-01,1.0636875903000001E9,16.040315628051758,18.28131866455078,877805.4749158262,1924641.0,115.0
1,2000-05-01,1.2122787615E9,16.040315628051758,43.0644645690918,995164.3383606101,1927320.0,133.0
1,2000-06-01,1.2154628988000002E9,17.463022232055664,70.8788833618164,990060.271763929,1929999.0,160.0
1,2000-07-01,1.2500633487E9,17.463022232055664,60.94133377075195,1019220.3020984775,1932678.0,176.0
1,2000-08-01,1.233792147E9,17.463022232055664,49.040924072265625,1013356.163153751,1935357.0,184.0
1,2000-09-01,1.1428944591000001E9,17.463022232055664,34.49964141845703,941072.4661083466,1938036.0,187.0
1,2000-10-01,1.1643777774E9,17.463022232055664,22.230056762695312,961816.8711111116,1940715.0,187.0
1,2000-11-01,1.115666244E9,17.463022232055664,26.908493041992188,920034.6721020463,1943394.0,192.0
1,2000-12-01,1.120640472E9,16.493562698364258,35.669883728027344,916594.5676526123,1946073.0,190.0
1,2001-01-01,1.1861704106999998E9,16.493562698364258,45.823368072509766,979693.5424529734,1948757.0,189.0
1,2001-02-01,1.1327560464E9,16.493562698364258,67.0838623046875,915607.0450143233,1951391.0,189.0
1,2001-03-01,1.177594071E9,16.493562698364258,35.042236328125,978399.9921948226,1954025.0,189.0
1,2001-04-01,1.1058034409999998E9,16.493562698364258,23.640777587890625,918524.3738584694,1956659.0,191.0
1,2001-05-01,1.2204256421999998E9,16.493562698364258,41.78022003173828,1010952.8691419454,1959293.0,192.0
1,2001-06-01,1.2101089401E9,17.802644729614258,56.15879440307617,991413.5649231225,1961927.0,192.0
1,2001-07-01,1.2682331508E9,17.802644729614258,62.9727783203125,1038034.1507776636,1964561.0,192.0
1,2001-08-01,1.2753870459E9,17.802644729614258,61.62370300292969,1042245.0944047769,1967195.0,193.0
1,2001-09-01,1.1539274124E9,17.802644729614258,26.965436935424805,956670.0298290598,1969829.0,193.0
1,2001-10-01,1.1748882081E9,17.802644729614258,20.94656753540039,974849.1216057187,1972463.0,195.0
1,2001-11-01,1.1161099593E9,17.802644729614258,20.522554397583008,922064.09588258,1975097.0,197.0
1,2001-12-01,1.0874313516E9,15.288979530334473,18.56977081298828,896323.8752109052,1977731.0,197.0
1,2002-01-01,1.1315664642E9,15.288979530334473,25.712146759033203,946153.1370233609,1980374.0,200.0
1,2002-02-01,1.0783708926E9,15.288979530334473,41.871246337890625,891785.7672819244,1983024.0,200.0
1,2002-03-01,1.1565004179E9,15.288979530334473,30.441293716430664,965312.862180633,1985674.0,203.0
1,2002-04-01,1.1209028457E9,15.288979530334473,24.156843185424805,939796.8237149438,1988324.0,203.0
1,2002-05-01,1.2282223116E9,15.288979530334473,49.474246978759766,1022906.5410894869,1990974.0,203.0
1,2002-06-01,1.2360083478E9,14.44321060180664,69.34976196289062,1013358.265290634,1993624.0,204.0
1,2002-07-01,1.3076830292999997E9,14.44321060180664,76.44670867919922,1066102.6180389808,1996274.0,203.0
1,2002-08-01,1.2860518881000001E9,14.44321060180664,66.78736877441406,1057695.8448559484,1998924.0,206.0
1,2002-09-01,1.1868539013E9,14.44321060180664,41.62482833862305,987950.8142064642,2001574.0,206.0
1,2002-10-01,1.1977185978E9,14.44321060180664,24.450607299804688,1000845.4459663044,2004224.0,209.0
1,2002-11-01,1.1497009296E9,14.44321060180664,33.128700256347656,957092.7567372109,2006874.0,210.0
1,2002-12-01,1.173603828E9,18.900949478149414,36.80600357055664,970562.366889113,2009524.0,212.0
1,2003-01-01,1.2008965245E9,18.900949478149414,48.41279220581055,992475.643066578,2012179.0,209.0
1,2003-02-01,1.1259355238999999E9,18.900949478149414,59.13310623168945,928399.2370927489,2014824.0,211.0
1,2003-03-01,1.1935814376E9,18.900949478149414,41.09036636352539,997185.9089589159,2017469.0,211.0
1,2003-04-01,1.1427858848999999E9,18.900949478149414,31.877586364746094,962147.5277278034,2020114.0,212.0
1,2003-05-01,1.2499791771E9,18.900949478149414,54.592796325683594,1047141.5348077483,2022759.0,212.0
1,2003-06-01,1.2525470772E9,18.80143928527832,70.94880676269531,1033284.306633493,2025404.0,216.0
1,2003-07-01,1.3250275881000001E9,18.80143928527832,76.46173858642578,1085472.898578633,2028049.0,218.0
1,2003-08-01,1.3083285851999998E9,18.80143928527832,68.46257781982422,1079483.3537314662,2030694.0,221.0
1,2003-09-01,1.2184196303999999E9,18.80143928527832,47.345943450927734,1020091.207798347,2033339.0,222.0
1,2003-10-01,1.2388055598E9,18.80143928527832,41.61159896850586,1040814.5223637492,2035984.0,222.0
1,2003-11-01,1.1494506963E9,18.80143928527832,29.310649871826172,964685.7405150412,2038629.0,224.0
1,2003-12-01,1.2075232797E9,20.456960678100586,54.82029342651367,990617.0967549469,2041274.0,228.0
1,2004-01-01,1.1664675237E9,20.456960678100586,35.209266662597656,997285.2857606168,2043921.0,230.0
1,2004-02-01,1.1765480229E9,20.456960678100586,61.366973876953125,990033.301904949,2046611.0,233.0
1,2004-03-01,1.232158647E9,20.456960678100586,57.00654602050781,1047611.1759369336,2049301.0,234.0
1,2004-04-01,1.1660967651E9,20.456960678100586,43.32517623901367,997440.4504067028,2051991.0,236.0
1,2004-05-01,1.2879455643E9,20.456960678100586,67.18986511230469,1086922.3820778723,2054681.0,237.0
1,2004-06-01,1.2971258433E9,20.43170166015625,75.34783172607422,1076525.1961332741,2057371.0,237.0
1,2004-07-01,1.3540591949999998E9,20.43170166015625,74.36270904541016,1114659.911437942,2060061.0,240.0
1,2004-08-01,1.3319837343000002E9,20.43170166015625,69.97760009765625,1107019.6505534817,2062751.0,243.0
1,2004-09-01,1.2375504108E9,20.43170166015625,55.00376892089844,1049075.9326246197,2065441.0,244.0
1,2004-10-01,1.2229624182E9,20.43170166015625,42.672607421875,1044267.3239406812,2068131.0,244.0
1,2004-11-01,1.2019079538E9,20.43170166015625,49.22735595703125,1019728.1413599924,2070821.0,244.0
1,2004-12-01,1.1994768573E9,21.61315155029297,43.72021484375,1017682.6197896414,2073511.0,244.0
1,2005-01-01,1.2278512692E9,21.61315155029297,55.43613052368164,1042689.8964462944,2076203.0,246.0
1,2005-02-01,1.1337982311E9,21.61315155029297,56.65386962890625,971320.5366675922,2080357.0,246.0
1,2005-03-01,1.2300538941E9,21.61315155029297,56.0235481262207,1065366.239390463,2084511.0,248.0
1,2005-04-01,1.1854139768999999E9,21.61315155029297,47.63053894042969,1034064.7377861702,2088665.0,251.0
1,2005-05-01,1.2899581337999997E9,21.61315155029297,66.46529388427734,1107566.170437195,2092819.0,252.0
1,2005-06-01,1.2863741937E9,21.118379592895508,69.71256256103516,1089113.7379055389,2096973.0,253.0
1,2005-07-01,1.3453833126000001E9,21.118379592895508,69.80107116699219,1136275.0729355805,2101127.0,254.0
1,2005-08-01,1.3401146799000003E9,21.118379592895508,68.95703125,1132556.557647425,2105281.0,258.0
1,2005-09-01,1.235434104E9,21.118379592895508,56.01202392578125,1070339.684181411,2109435.0,259.0
1,2005-10-01,1.2148714148999999E9,21.118379592895508,39.41289138793945,1063477.0321776571,2113589.0,259.0
1,2005-11-01,1.1859943131000001E9,21.118379592895508,46.28984832763672,1025325.3073906883,2117743.0,260.0
1,2005-12-01,1.2251118762E9,20.528541564941406,49.14244079589844,1047679.3061988539,2121897.0,263.0
1,2006-01-01,1.2754465941E9,20.528541564941406,64.8375244140625,1098308.2059595692,2126052.0,265.0
1,2006-02-01,1.155379818E9,20.528541564941406,66.46601867675781,1003920.9646261925,2129187.0,266.0
1,2006-03-01,1.2880209303E9,20.528541564941406,64.2503890991211,1123104.7976212536,2132322.0,268.0
1,2006-04-01,1.1993958051E9,20.528541564941406,50.42434310913086,1061985.528080073,2135457.0,268.0
1,2006-05-01,1.3507671795E9,20.528541564941406,71.0392074584961,1162008.485778595,2138592.0,268.0
1,2006-06-01,1.3606117395000002E9,22.791461944580078,75.31636047363281,1148775.6886296605,2141727.0,268.0
1,2006-07-01,1.3836853949999998E9,22.791461944580078,69.91998291015625,1176790.2524820808,2144862.0,268.0
1,2006-08-01,1.3595130960000002E9,22.791461944580078,67.69593811035156,1169321.8887655418,2147997.0,271.0
1,2006-09-01,1.247758233E9,22.791461944580078,54.94368362426758,1097795.9098897632,2151132.0,272.0
1,2006-10-01,1.2702482084999998E9,22.791461944580078,54.88145065307617,1119888.469353547,2154267.0,274.0
1,2006-11-01,1.2265438395E9,22.791461944580078,52.101253509521484,1074840.6431349171,2157402.0,275.0
1,2006-12-01,1.2455469015000002E9,21.06691551208496,49.88298034667969,1084162.442475996,2160537.0,275.0
1,2007-01-01,1.2920055089999998E9,21.06691551208496,63.9318733215332,1135564.4907636482,2163680.0,276.0
1,2007-02-01,1.258204863E9,21.06691551208496,128.1700897216797,1069986.895160155,2166770.0,277.0
1,2007-03-01,1.2917486669999998E9,21.06691551208496,65.677490234375,1143626.6172016535,2169860.0,275.0
1,2007-04-01,1.1858156685E9,21.06691551208496,47.80916213989258,1075676.7047092177,2172950.0,281.0
1,2007-05-01,1.290005415E9,21.06691551208496,59.39785385131836,1152516.4453590827,2176040.0,280.0
1,2007-06-01,1.358628675E9,25.265918731689453,69.13941192626953,1167463.6069240728,2179130.0,283.0
1,2007-07-01,1.431852537E9,25.265918731689453,75.52656555175781,1222933.2875951664,2182220.0,284.0
1,2007-08-01,1.374290829E9,25.265918731689453,66.10150146484375,1202413.528071119,2185310.0,286.0
1,2007-09-01,1.2659830784999998E9,25.265918731689453,55.74943923950195,1131616.4862350759,2188400.0,290.0
1,2007-10-01,1.2899679945E9,25.265918731689453,55.885169982910156,1162856.7973021718,2191490.0,291.0
1,2007-11-01,1.2494424209999998E9,25.265918731689453,66.57341766357422,1107636.422470352,2194580.0,293.0
1,2007-12-01,1.2623215559999998E9,22.004520416259766,54.265769958496094,1114963.5388750266,2197670.0,295.0
1,2008-01-01,1.3192116855E9,22.004520416259766,77.13419342041016,1192016.4941695414,2200764.0,296.0
1,2008-02-01,1.2329991179999998E9,22.004520416259766,81.01849365234375,1120629.1204976044,2203837.0,295.0
1,2008-03-01,1.3178014095E9,22.004520416259766,98.7761459350586,1186926.3252593642,2206910.0,295.0
1,2008-04-01,1.2402721409999998E9,22.004520416259766,55.549293518066406,1145955.7892447715,2209983.0,297.0
1,2008-05-01,1.351864461E9,22.004520416259766,63.14216613769531,1226340.4191848969,2213056.0,297.0
1,2008-06-01,1.32589686E9,24.615114212036133,62.493995666503906,1193199.6145282933,2216129.0,297.0
1,2008-07-01,1.4435403029999998E9,24.615114212036133,72.50542449951172,1266497.8744472305,2219202.0,298.0
1,2008-08-01,1.436456439E9,24.615114212036133,68.57599639892578,1265005.2229617785,2222275.0,300.0
1,2008-09-01,1.286800125E9,24.615114212036133,58.251953125,1173226.7375757354,2225348.0,300.0
1,2008-10-01,1.3004075325000002E9,24.615114212036133,53.98762893676758,1201635.6629646362,2228421.0,302.0
1,2008-11-01,1.2250324814999998E9,24.615114212036133,47.09919357299805,1128983.2116001358,2231494.0,303.0
1,2008-12-01,1.221807507E9,19.484174728393555,40.08328628540039,1137704.220365738,2234567.0,305.0
1,2009-01-01,1.3248560564999998E9,19.484174728393555,145.60182189941406,1219224.596549627,2237642.0,308.0
1,2009-02-01,1.2184493939999998E9,19.484174728393555,93.52660369873047,1127256.8710208472,2240709.0,309.0
1,2009-03-01,1.2728865735E9,19.484174728393555,51.901859283447266,1215591.1264084275,2243776.0,310.0
1,2009-04-01,1.2274950329999998E9,19.484174728393555,47.79281997680664,1147883.2965371923,2246843.0,311.0
1,2009-05-01,1.334071338E9,19.484174728393555,57.553802490234375,1235853.0285879052,2249910.0,311.0
1,2009-06-01,1.357571172E9,25.498554229736328,63.248931884765625,1230598.3980885325,2252977.0,311.0
1,2009-07-01,1.401418932E9,25.498554229736328,62.307594299316406,1278143.8678062442,2256044.0,310.0
1,2009-08-01,1.351483497E9,25.498554229736328,53.838470458984375,1253709.5927261275,2259111.0,318.0
1,2009-09-01,1.2672408135E9,25.498554229736328,45.56746292114258,1193144.0189412532,2262178.0,321.0
1,2009-10-01,1.2954396765000002E9,25.498554229736328,47.64486312866211,1221375.7636281827,2265245.0,322.0
1,2009-11-01,1.2901446165000002E9,25.498554229736328,79.8868408203125,1175158.56542485,2268312.0,323.0
1,2009-12-01,1.2829244955E9,18.62615966796875,47.11048126220703,1185997.938172719,2271379.0,323.0
1,2010-01-01,1.3073119889999998E9,18.62615966796875,69.74872589111328,1249086.235920228,2274457.0,326.0
1,2010-02-01,1.255215915E9,18.62615966796875,103.28273010253906,1168559.617715521,2277525.0,328.0
1,2010-03-01,1.3100768625E9,18.62615966796875,45.40406799316406,1260763.8359103953,2280593.0,329.0
1,2010-04-01,1.2104383095E9,18.62615966796875,39.079010009765625,1183163.8031351347,2283661.0,329.0
1,2010-05-01,1.3219547040000002E9,18.62615966796875,50.844482421875,1276945.9596919804,2286729.0,332.0
1,2010-06-01,1.3763328314999998E9,19.61931800842285,63.17121124267578,1293856.8779820483,2289797.0,333.0
1,2010-07-01,1.433060862E9,19.61931800842285,64.23107147216797,1339362.399409114,2292865.0,333.0
1,2010-08-01,1.4267922885E9,19.61931800842285,62.41691207885742,1343314.1022664348,2295933.0,333.0
1,2010-09-01,1.311516669E9,19.61931800842285,52.71083450317383,1263691.1109249943,2299001.0,333.0
1,2010-10-01,1.2707815304999998E9,19.61931800842285,33.7503547668457,1248275.4237448561,2302069.0,334.0
1,2010-11-01,1.2393665640000002E9,19.61931800842285,38.94365692138672,1199488.437838587,2305137.0,334.0
1,2010-12-01,1.2370913175E9,15.72559642791748,35.81015396118164,1198753.2326637325,2308205.0,334.0
1,2011-01-01,1.295186163E9,15.72559642791748,52.524078369140625,1298380.7782199418,2311283.0,334.0
1,2011-02-01,1.1958999E9,15.72559642791748,62.376346588134766,1189385.0035095143,2314356.0,335.0
1,2011-03-01,1.2749566679999998E9,15.72559642791748,38.2442512512207,1302930.933703584,2317429.0,338.0
1,2011-04-01,1.1943301304999998E9,15.72559642791748,34.535099029541016,1224092.438610536,2320502.0,341.0
1,2011-05-01,1.350445356E9,15.72559642791748,58.0785026550293,1353153.702610713,2323575.0,343.0
1,2011-06-01,1.35441225E9,15.346007347106934,62.9625244140625,1339885.0422411475,2326648.0,343.0
1,2011-07-01,1.4033224454999995E9,15.346007347106934,62.42748260498047,1392421.6510648367,2329721.0,344.0
1,2011-08-01,1.346260326E9,15.346007347106934,51.85064697265625,1356876.2239456081,2332794.0,345.0
1,2011-09-01,1.2700114260000002E9,15.346007347106934,38.51224899291992,1283168.8382306902,2335867.0,345.0
1,2011-10-01,1.2777909434999998E9,15.346007347106934,33.55001449584961,1293213.2695651674,2338940.0,346.0
1,2011-11-01,1.2386598825000002E9,15.346007347106934,35.33846664428711,1244908.5763778535,2342013.0,346.0
1,2011-12-01,1.259844423E9,13.408620834350586,33.96272659301758,1259508.1161289013,2345086.0,348.0
