Time (Month),Consumption (KWh) per household, Avg Tariff (c/KWh) per household,Wholesale ($/MWh),GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households),System Production In Spot,System Production Off Spot,Number of Active Actors
1927-01-01,52.04328387890486,155.26666259765625,0.0,0.09933604578673322,151798.0,2951998.124,172762.7519999994,102.0
1927-02-01,56.26896348632178,155.26666259765625,0.0,0.10740167852373421,152359.0,2896102.162,156043.77599999923,103.0
1927-03-01,52.72805595348058,155.26666259765625,0.0,0.10064308063202797,152920.0,3056697.7699999986,172994.95999999938,100.0
1927-04-01,49.32249540965169,155.26666259765625,0.0,0.0941428210088567,153481.0,3091290.172000001,167189.75999999934,101.0
1927-05-01,52.78557349618935,155.26666259765625,0.0,0.10075287370887147,154042.0,3754899.3740000012,172762.7519999994,101.0
1927-06-01,53.67956935465353,155.26666259765625,0.0,0.10245926030135742,154603.0,3793455.3199999984,167189.75999999934,101.0
1927-07-01,54.92975250178843,155.26666259765625,0.0,0.10484550502201263,155164.0,3962559.024,172762.7519999994,102.0
1927-08-01,52.9199234427677,155.26666259765625,0.0,0.10100930571228982,155725.0,3925717.4739999985,172762.7519999994,102.0
1927-09-01,49.52304926444947,155.26666259765625,0.0,0.09452563245536968,156286.0,3648083.6699999995,167189.75999999934,102.0
1927-10-01,50.582338127482515,155.26666259765625,0.0,0.09654750800432123,156847.0,3670838.177999999,172530.54399999935,102.0
1927-11-01,49.62553399247497,155.26666259765625,0.0,0.09472123524630215,157408.0,3557243.3199999994,167189.75999999934,102.0
1927-12-01,49.55192763789889,155.26666259765625,0.0,0.09458074725083278,157969.0,3622825.6739999983,172762.7519999994,102.0
1928-01-01,56.66682246757895,138.72000122070312,0.0,0.11102882964497354,158539.0,3537761.774,172762.7519999994,102.0
1928-02-01,57.92449945120402,138.72000122070312,0.0,0.11349302276668657,161376.0,3696079.5160000008,161616.7679999993,102.0
1928-03-01,55.14254685606499,138.72000122070312,0.0,0.10804227623905194,164213.0,3822872.87,172994.95999999938,102.0
1928-04-01,52.07006697096678,138.72000122070312,0.0,0.10202228291247505,167050.0,3462030.769999997,167189.75999999934,102.0
1928-05-01,54.98842383098766,138.72000122070312,0.0,0.10774029513719525,169887.0,3959480.774000001,172762.7519999994,96.0
1928-06-01,51.77650426040967,138.72000122070312,0.0,0.10320584364732839,172724.0,3967948.7700000014,167189.75999999934,96.0
1928-07-01,54.452766995873226,138.72000122070312,0.0,0.10854041652764872,175561.0,4080497.773999999,172762.7519999994,96.0
1928-08-01,53.628541852347,138.72000122070312,0.0,0.10689749846319224,178398.0,4024530.978,172530.54399999935,96.0
1928-09-01,47.54903746344525,138.72000122070312,0.0,0.09477925443226728,181235.0,3726053.92,167189.75999999934,96.0
1928-10-01,49.18060044099592,138.72000122070312,0.0,0.09803143066666764,184072.0,3794878.2240000027,172762.7519999994,96.0
1928-11-01,46.464419391588955,138.72000122070312,0.0,0.09261729453502258,186909.0,3635293.4199999967,167189.75999999934,96.0
1928-12-01,44.6831872855686,138.72000122070312,0.0,0.0890667595389722,189746.0,3649089.424,172762.7519999994,96.0
1929-01-01,48.10777122102684,139.54286193847656,0.0,0.09802172020377029,192592.0,3867520.623999999,172762.7519999994,97.0
1929-02-01,46.99288417098821,139.54286193847656,0.0,0.09575009165243918,193218.0,3697832.3631718718,156043.77599999923,98.0
1929-03-01,46.394769279678506,139.54286193847656,0.0,0.09453141143265986,193844.0,3843782.0199999986,172994.95999999938,98.0
1929-04-01,43.92297112825886,139.54286193847656,0.0,0.09081859850356785,194470.0,3598813.220000001,192980.15999999887,97.0
1929-05-01,48.01161491490087,139.54286193847656,0.0,0.09927259458805072,195096.0,3968378.834000001,199412.8319999989,80.0
1929-06-01,47.65395181845935,139.54286193847656,0.0,0.09853306892102029,195722.0,3932226.8999999994,202939.19999999882,81.0
1929-07-01,48.3661592316321,139.54286193847656,0.0,0.10000568709196406,196348.0,4122593.0300000007,209703.8399999988,81.0
1929-08-01,47.429755759326106,139.54286193847656,0.0,0.0980695013235027,196974.0,4146439.6300000027,209703.8399999988,81.0
1929-09-01,44.354401252530366,139.54286193847656,0.0,0.09171066053445211,197600.0,3744954.8499999978,202939.19999999882,81.0
1929-10-01,45.88330325928486,139.54286193847656,0.0,0.09487193850336023,198226.0,3807097.3100000024,209421.97999999882,81.0
1929-11-01,44.3893161591284,139.54286193847656,0.0,0.09178285711314015,198852.0,3611963.55,216806.39999999857,81.0
1929-12-01,43.817473958594434,139.54286193847656,0.0,0.09060046391504693,199478.0,3512755.91,224033.2799999985,81.0
1930-01-01,48.81132246591823,135.8000030517578,0.0,0.10147958318555668,200107.0,3659872.6599999983,224033.2799999985,81.0
1930-02-01,52.37340129116535,135.8000030517578,0.0,0.10888521797187571,202385.0,3493392.5300000003,202352.6399999987,81.0
1930-03-01,48.71007651908259,135.8000030517578,0.0,0.10126909134552783,204663.0,3747708.3000000007,224334.3999999985,82.0
1930-04-01,45.22777721820471,135.8000030517578,0.0,0.09402932890440394,206941.0,3627940.65,216806.39999999857,82.0
1930-05-01,48.051324210516256,135.8000030517578,0.0,0.09989953773179379,209219.0,3982057.2099999986,224033.2799999985,81.0
1930-06-01,48.51486331661915,135.8000030517578,0.0,0.10086324986972338,211497.0,4004045.610000004,231965.2799999982,81.0
1930-07-01,49.29396963805403,135.8000030517578,0.0,0.10248302993955061,213775.0,4237293.0588,243302.58239999815,81.0
1930-08-01,47.159516776554824,135.8000030517578,0.0,0.0980454541232648,216053.0,4165189.6087999996,243302.58239999815,81.0
1930-09-01,43.82926432515309,135.8000030517578,0.0,0.09112179657378032,218331.0,3838452.8940000026,235454.11199999825,80.0
1930-10-01,44.46353350979561,135.8000030517578,0.0,0.09244045980522422,220609.0,3866212.768599999,242975.56279999818,78.0
1930-11-01,43.331063112978775,135.8000030517578,0.0,0.09008603915638637,222887.0,3714610.444,235454.11199999825,77.0
1930-12-01,42.98170490945529,135.8000030517578,0.0,0.0893597232562313,225165.0,3790335.3105692943,243357.6788614081,77.0
1931-01-01,41.86910603544169,176.06666564941406,0.0,0.08583644308588517,227444.0,3866463.427887945,273050.24510301475,77.0
