ConsumerUnit,Time (month),Consumption (KWh),Tariff (c/KWh),GHG Emissions (tCO2-e),Number of Domestic Consumers (households)
1,1958-06-01,1.06524E8,28.600000381469727,130323.37875080109,695849.0
1,1958-07-01,1.1042399999999999E8,28.600000381469727,135098.81597328183,697627.0
1,1958-08-01,1.0437E8,28.600000381469727,127690.38836359978,699405.0
1,1958-09-01,1.00335E8,28.600000381469727,122752.14712142944,701183.0
1,1958-10-01,1.04259E8,28.600000381469727,127555.133431077,702961.0
1,1958-11-01,1.02195E8,28.600000381469727,125030.19915819168,704739.0
1,1958-12-01,1.0311900000000001E8,28.600000381469727,126158.40261983873,706517.0
1,1959-01-01,1.11813E8,28.600000381469727,136794.04986798763,708296.0
1,1959-02-01,1.12782E8,28.600000381469727,137981.93517279625,710745.0
1,1959-03-01,1.1406E8,28.600000381469727,139545.49064397812,713194.0
1,1959-04-01,1.07955E8,28.600000381469727,132075.3510904312,715643.0
1,1959-05-01,1.14831E8,28.600000381469727,140488.7623718977,718092.0
1,1959-06-01,1.14543E8,28.600000381469727,140137.02629971504,720541.0
1,1959-07-01,1.20168E8,28.600000381469727,147018.1005306244,722990.0
1,1959-08-01,1.19013E8,28.600000381469727,145602.92986893654,725439.0
1,1959-09-01,1.1232E8,28.600000381469727,137415.83587646484,727888.0
1,1959-10-01,1.11045E8,28.600000381469727,135858.7140226364,730337.0
1,1959-11-01,1.08186E8,28.600000381469727,132357.20243668556,732786.0
1,1959-12-01,1.07289E8,28.600000381469727,131261.28873467445,735235.0
1,1960-01-01,1.26093E8,26.400001525878906,154265.09189379215,737684.0
1,1960-02-01,1.23222E8,26.400001525878906,150750.2938334942,740215.0
1,1960-03-01,1.1982899999999999E8,26.400001525878906,146599.62672579286,742746.0
1,1960-04-01,1.15134E8,26.400001525878906,140855.95087981224,745277.0
1,1960-05-01,1.2607199999999999E8,26.400001525878906,154240.54220867154,747808.0
1,1960-06-01,1.2434699999999999E8,26.400001525878906,152131.84119737145,750339.0
1,1960-07-01,1.3176E8,26.400001525878906,161201.12082481384,752870.0
1,1960-08-01,1.2732E8,26.400001525878906,155767.05166339874,755401.0
1,1960-09-01,1.19202E8,26.400001525878906,145833.55950164795,757932.0
1,1960-10-01,1.21686E8,26.400001525878906,148876.2223484516,760463.0
1,1960-11-01,1.19325E8,26.400001525878906,145986.28708720207,762994.0
1,1960-12-01,1.2042E8,26.400001525878906,147324.92832899094,765525.0
1,1961-01-01,1.36233E8,26.400001525878906,166671.62549972534,768061.0
1,1961-02-01,1.44546E8,26.400001525878906,176840.8843266964,770397.0
1,1961-03-01,1.3280399999999999E8,26.400001525878906,162473.7430129051,772733.0
1,1961-04-01,1.2561E8,26.400001525878906,153677.92199492455,775069.0
1,1961-05-01,1.37454E8,26.400001525878906,168166.87625312805,777405.0
1,1961-06-01,1.33875E8,26.400001525878906,163784.87692773342,779741.0
1,1961-07-01,1.37094E8,26.400001525878906,167723.82258796692,782077.0
1,1961-08-01,1.35564E8,26.400001525878906,165855.0735039711,784413.0
1,1961-09-01,1.2522899999999999E8,26.400001525878906,153207.6512467861,786749.0
1,1961-10-01,1.2884999999999999E8,26.400001525878906,157638.11552524564,789085.0
1,1961-11-01,1.2715200000000001E8,26.400001525878906,155563.16768646243,791421.0
1,1961-12-01,1.2546E8,26.400001525878906,153490.68001270294,793757.0
1,1962-01-01,1.3521E8,26.400001525878906,165421.9095647335,796099.0
1,1962-02-01,1.43982E8,26.400001525878906,176151.76634716988,798504.0
1,1962-03-01,1.3494E8,26.400001525878906,165090.19618749619,800909.0
1,1962-04-01,1.3104599999999999E8,26.400001525878906,160325.30025601384,803314.0
1,1962-05-01,1.42602E8,26.400001525878906,174460.9862859249,805719.0
1,1962-06-01,1.40649E8,26.400001525878906,172074.5466774702,808124.0
1,1962-07-01,1.43268E8,26.400001525878906,175280.11665773392,810529.0
1,1962-08-01,1.40229E8,26.400001525878906,171559.90266358852,812934.0
1,1962-09-01,1.2945E8,26.400001525878906,158372.18504548073,815339.0
1,1962-10-01,1.33455E8,26.400001525878906,163271.86929166317,817744.0
1,1962-11-01,1.3092299999999999E8,26.400001525878906,160171.93131566045,820149.0
1,1962-12-01,1.31763E8,26.400001525878906,161201.27270829678,822554.0
1,1963-01-01,1.71873E8,26.400001525878906,210271.72239482403,824968.0
1,1963-02-01,1.5855E8,26.400001525878906,193972.56436944008,826931.0
1,1963-03-01,1.56471E8,26.400001525878906,191432.27269005775,828894.0
1,1963-04-01,1.46382E8,26.400001525878906,179087.36794495583,830857.0
1,1963-05-01,1.56621E8,26.400001525878906,191615.2653286457,832820.0
1,1963-06-01,1.5702E8,26.400001525878906,192104.07014608383,834783.0
1,1963-07-01,1.64115E8,26.400001525878906,200784.66834247112,836746.0
1,1963-08-01,1.57749E8,26.400001525878906,192992.3827060461,838709.0
1,1963-09-01,1.44945E8,26.400001525878906,177332.0711249113,840672.0
1,1963-10-01,1.51569E8,26.400001525878906,185433.5795059204,842635.0
1,1963-11-01,1.45494E8,26.400001525878906,178002.09410476685,844598.0
1,1963-12-01,1.45338E8,26.400001525878906,177810.73618483543,846561.0
1,1964-01-01,1.71225E8,26.400001525878906,215628.19317877293,848526.0
1,1964-02-01,1.82001E8,26.400001525878906,229192.86009407043,851377.0
1,1964-03-01,1.73025E8,26.400001525878906,217890.9589111805,854228.0
1,1964-04-01,1.71909E8,26.400001525878906,216487.9126124382,857079.0
1,1964-05-01,1.80396E8,26.400001525878906,227175.82134246826,859930.0
1,1964-06-01,1.80234E8,26.400001525878906,226970.6302177906,862781.0
1,1964-07-01,1.93002E8,26.400001525878906,243052.15692043304,865632.0
1,1964-08-01,1.83936E8,26.400001525878906,231633.9803466797,868483.0
1,1964-09-01,1.70169E8,26.400001525878906,214298.24288463593,871334.0
1,1964-10-01,1.73226E8,26.400001525878906,218146.7840502262,874185.0
1,1964-11-01,1.65108E8,26.400001525878906,207922.64871168137,877036.0
1,1964-12-01,1.79241E8,26.400001525878906,225720.3054896593,879887.0
1,1965-01-01,2.01423E8,23.099998474121094,253685.35856866837,882746.0
1,1965-02-01,2.06679E8,23.099998474121094,260301.66093063354,885344.0
1,1965-03-01,1.90881E8,23.099998474121094,240401.9501799345,887942.0
1,1965-04-01,1.88775E8,23.099998474121094,237752.891010046,890540.0
1,1965-05-01,2.00391E8,23.099998474121094,252381.6483746767,893138.0
1,1965-06-01,2.04939E8,23.099998474121094,258235.81754386425,895736.0
1,1965-07-01,2.09562E8,23.099998474121094,264063.0320985317,898334.0
1,1965-08-01,2.06379E8,23.099998474121094,260051.831964612,900932.0
1,1965-09-01,1.92714E8,23.099998474121094,242832.25050330162,903530.0
1,1965-10-01,1.90797E8,23.099998474121094,240420.57167351246,906128.0
1,1965-11-01,1.89186E8,23.099998474121094,238390.07744765282,908726.0
1,1965-12-01,1.89051E8,23.099998474121094,238218.02808129787,911324.0
1,1966-01-01,2.01642E8,27.5939998626709,255345.43480181694,913926.0
1,1966-02-01,1.99524E8,27.5939998626709,252663.22766590118,916541.0
1,1966-03-01,2.05716E8,27.5939998626709,260503.68092107773,919156.0
1,1966-04-01,1.92231E8,27.5939998626709,243425.5684608221,921771.0
1,1966-05-01,2.10066E8,27.5939998626709,266012.578063488,924386.0
1,1966-06-01,2.1834E8,27.5939998626709,276488.4367918968,927001.0
1,1966-07-01,2.211E8,27.5939998626709,279983.90332460403,929616.0
1,1966-08-01,2.22204E8,27.5939998626709,281382.8239760399,932231.0
1,1966-09-01,2.00232E8,27.5939998626709,253562.48656368256,934846.0
1,1966-10-01,2.0142E8,27.5939998626709,255064.3334197998,937461.0
1,1966-11-01,2.10114E8,27.5939998626709,266073.4870727062,940076.0
1,1966-12-01,2.03292E8,27.5939998626709,257433.42623376846,942691.0
1,1967-01-01,2.35557E8,27.917999267578125,299459.53257608414,945316.0
1,1967-02-01,2.22111E8,27.917999267578125,282366.8189535141,947824.0
1,1967-03-01,2.13657E8,27.917999267578125,271621.1163793802,950332.0
1,1967-04-01,2.09688E8,27.917999267578125,266571.52126693726,952840.0
1,1967-05-01,2.29737E8,27.917999267578125,292060.6400331259,955348.0
1,1967-06-01,2.38404E8,27.917999267578125,303078.33436632156,957856.0
1,1967-07-01,2.40897E8,27.917999267578125,306247.1769486666,960364.0
1,1967-08-01,2.38179E8,27.917999267578125,302791.8419841528,962872.0
1,1967-09-01,2.15079E8,27.917999267578125,273425.46245777607,965380.0
1,1967-10-01,2.1099E8,27.917999267578125,268230.3457403183,967888.0
1,1967-11-01,2.04768E8,27.917999267578125,260315.74020767212,970396.0
1,1967-12-01,2.13501E8,27.917999267578125,271422.76887845993,972904.0
1,1968-01-01,2.40489E8,27.236000061035156,306675.15861296654,975420.0
1,1968-02-01,2.3568E8,27.236000061035156,300541.5824890137,978392.0
1,1968-03-01,2.33433E8,27.236000061035156,297678.07702589035,981364.0
1,1968-04-01,2.21709E8,27.236000061035156,282725.98827910423,984336.0
1,1968-05-01,2.43129E8,27.236000061035156,310040.36376464367,987308.0
1,1968-06-01,2.42091E8,27.236000061035156,309031.78448188305,990280.0
1,1968-07-01,2.46495E8,27.236000061035156,314652.09835767746,993252.0
1,1968-08-01,2.42493E8,27.236000061035156,309543.84335553646,996224.0
1,1968-09-01,2.27493E8,27.236000061035156,290397.49627125263,999196.0
1,1968-10-01,2.36079E8,27.236000061035156,301358.47077047825,1002168.0
1,1968-11-01,2.29113E8,27.236000061035156,292468.9686677456,1005140.0
1,1968-12-01,2.26875E8,27.236000061035156,289608.72016847134,1008112.0
1,1969-01-01,2.44809E8,11.989999771118164,313326.3878560066,1011090.0
1,1969-02-01,2.6566500000000003E8,11.989999771118164,340017.1474331618,1013797.0
1,1969-03-01,2.49864E8,11.989999771118164,319795.08422756195,1016504.0
1,1969-04-01,2.34582E8,11.989999771118164,300420.8265953064,1019211.0
1,1969-05-01,2.51973E8,11.989999771118164,322693.49272835255,1021918.0
1,1969-06-01,2.57172E8,11.989999771118164,329352.07873249054,1024625.0
1,1969-07-01,2.64117E8,11.989999771118164,338242.3857947588,1027332.0
1,1969-08-01,2.55372E8,11.989999771118164,327045.01843214035,1030039.0
1,1969-09-01,2.39841E8,11.989999771118164,307155.6979497671,1032746.0
1,1969-10-01,2.4585E8,11.989999771118164,314852.2620856762,1035453.0
1,1969-11-01,2.42064E8,11.989999771118164,310003.3639469147,1038160.0
1,1969-12-01,2.42565E8,11.989999771118164,310644.39976751804,1040867.0
1,1970-01-01,2.65008E8,11.59000015258789,340102.40558052063,1043580.0
1,1970-02-01,2.75739E8,11.59000015258789,353873.2588970661,1046653.0
1,1970-03-01,2.67111E8,11.59000015258789,342799.92440521717,1049726.0
1,1970-04-01,2.56584E8,11.59000015258789,329293.4667749405,1052799.0
1,1970-05-01,2.75568E8,11.59000015258789,353653.6724052429,1055872.0
1,1970-06-01,2.63805E8,11.59000015258789,338558.92443180084,1058945.0
1,1970-07-01,2.81997E8,11.59000015258789,361907.9068672657,1062018.0
1,1970-08-01,2.82216E8,11.59000015258789,362188.59592723846,1065091.0
1,1970-09-01,2.54202E8,11.59000015258789,326236.3768401146,1068164.0
1,1970-10-01,2.67042E8,11.59000015258789,342713.9828531742,1071237.0
1,1970-11-01,2.56182E8,11.59000015258789,328775.8093242645,1074310.0
1,1970-12-01,2.50101E8,11.59000015258789,320971.9758013487,1077383.0
1,1971-01-01,2.98512E8,10.920000076293945,383101.8134250641,1080459.0
1,1971-02-01,2.87148E8,10.920000076293945,368518.8796963692,1083061.0
1,1971-03-01,2.80101E8,10.920000076293945,359474.06017935276,1085663.0
1,1971-04-01,2.72154E8,10.920000076293945,349272.8239324093,1088265.0
1,1971-05-01,2.87592E8,10.920000076293945,369090.82426929474,1090867.0
1,1971-06-01,2.87958E8,10.920000076293945,369556.93826293945,1093469.0
1,1971-07-01,2.985E8,10.920000076293945,383083.3171606064,1096071.0
1,1971-08-01,2.82132E8,10.920000076293945,362080.4562077522,1098673.0
1,1971-09-01,2.71224E8,10.920000076293945,348082.7543735504,1101275.0
1,1971-10-01,2.81835E8,10.920000076293945,361699.1265821457,1103877.0
1,1971-11-01,2.76252E8,10.920000076293945,354535.14787244797,1106479.0
1,1971-12-01,2.78748E8,10.920000076293945,357735.2639994621,1109081.0
1,1972-01-01,2.92134E8,10.300000190734863,374916.3302657604,1111683.0
1,1972-02-01,2.94663E8,10.300000190734863,378159.02512300014,1114396.0
1,1972-03-01,2.98002E8,10.300000190734863,382445.9084658623,1117109.0
1,1972-04-01,2.82048E8,10.300000190734863,361971.5769882202,1119822.0
1,1972-05-01,3.00015E8,10.300000190734863,385030.2917164564,1122535.0
1,1972-06-01,2.99265E8,10.300000190734863,384066.1944061518,1125248.0
1,1972-07-01,3.13959E8,10.300000190734863,402925.642336607,1127961.0
1,1972-08-01,3.10947E8,10.300000190734863,399061.057818532,1130674.0
1,1972-09-01,2.9346E8,10.300000190734863,376616.43612384796,1133387.0
1,1972-10-01,2.90124E8,10.300000190734863,372335.40553951263,1136100.0
1,1972-11-01,2.82657E8,10.300000190734863,362753.3507026434,1138813.0
1,1972-12-01,2.80311E8,10.300000190734863,359744.2702381611,1141526.0
1,1973-01-01,3.23106E8,9.4399995803833,414673.06534695625,1144243.0
1,1973-02-01,3.15753E8,9.4399995803833,405235.9507623911,1146949.0
1,1973-03-01,3.0705899999999994E8,9.4399995803833,394075.10952007765,1149655.0
1,1973-04-01,2.95029E8,9.4399995803833,378868.1739817858,1152361.0
1,1973-05-01,3.23058E8,9.4399995803833,414862.55739712715,1155067.0
1,1973-06-01,3.1863299999999994E8,9.4399995803833,409180.84886276716,1157773.0
1,1973-07-01,3.37629E8,9.4399995803833,433572.72159326077,1160479.0
1,1973-08-01,3.2625E8,9.4399995803833,418964.24531936646,1163185.0
1,1973-09-01,3.05451E8,9.4399995803833,392252.9137612581,1165891.0
1,1973-10-01,3.1181399999999994E8,9.4399995803833,400420.63302969927,1168597.0
1,1973-11-01,3.05769E8,9.4399995803833,392659.6415297985,1171303.0
1,1973-12-01,3.0857099999999994E8,9.4399995803833,396258.0722190141,1174009.0
1,1974-01-01,3.46434E8,8.180000305175781,444881.4822499752,1176725.0
1,1974-02-01,3.67569E8,8.180000305175781,472019.86743199825,1178591.0
1,1974-03-01,3.37707E8,8.180000305175781,433674.69838285446,1180457.0
1,1974-04-01,3.19416E8,8.180000305175781,410339.620016098,1182323.0
1,1974-05-01,3.49536E8,8.180000305175781,449031.2862625122,1184189.0
1,1974-06-01,3.40437E8,8.180000305175781,437342.746455431,1186055.0
1,1974-07-01,3.48624E8,8.180000305175781,447861.63910102844,1187921.0
1,1974-08-01,3.4473E8,8.180000305175781,442860.26017069817,1189787.0
1,1974-09-01,3.18447E8,8.180000305175781,409095.3579643965,1191653.0
1,1974-10-01,3.27657E8,8.180000305175781,420923.57811927795,1193519.0
1,1974-11-01,3.2334E8,8.180000305175781,415377.25598573685,1195385.0
1,1974-12-01,3.1903200000000006E8,8.180000305175781,409845.36139583593,1197251.0
1,1975-01-01,3.55515E8,7.099999904632568,456712.88437485695,1199126.0
1,1975-02-01,3.78576E8,7.099999904632568,486338.41354751587,1201356.0
1,1975-03-01,3.54804E8,7.099999904632568,455799.4971456528,1203586.0
1,1975-04-01,3.44562E8,7.099999904632568,442917.54519081116,1205816.0
1,1975-05-01,3.74949E8,7.099999904632568,481984.0405443907,1208046.0
1,1975-06-01,3.69813E8,7.099999904632568,475376.2463339567,1210276.0
1,1975-07-01,3.76698E8,7.099999904632568,484229.041744709,1212506.0
1,1975-08-01,3.68712E8,7.099999904632568,473965.0092687607,1214736.0
1,1975-09-01,3.40371E8,7.099999904632568,437533.83152997494,1216966.0
1,1975-10-01,3.5090099999999994E8,7.099999904632568,451071.03834915155,1219196.0
1,1975-11-01,3.44241E8,7.099999904632568,442508.48563563824,1221426.0
1,1975-12-01,3.46452E8,7.099999904632568,445349.40157556534,1223656.0
1,1976-01-01,4.17552E8,6.269999980926514,536744.8488864899,1225894.0
1,1976-02-01,3.85188E8,6.269999980926514,495145.73913145065,1228376.0
1,1976-03-01,3.80139E8,6.269999980926514,488654.2475155592,1230858.0
1,1976-04-01,3.5562299999999994E8,6.269999980926514,457435.0893763303,1233340.0
1,1976-05-01,3.80499E8,6.269999980926514,489431.8961287737,1235822.0
1,1976-06-01,3.81468E8,6.269999980926514,490678.1288266182,1238304.0
1,1976-07-01,3.9870599999999994E8,6.269999980926514,512853.93696999544,1240786.0
1,1976-08-01,3.83238E8,6.269999980926514,492955.95697903633,1243268.0
1,1976-09-01,3.5213699999999994E8,6.269999980926514,452952.3341234922,1245750.0
1,1976-10-01,3.68229E8,6.269999980926514,473652.7664659023,1248232.0
1,1976-11-01,3.53466E8,6.269999980926514,454660.76779317856,1250714.0
1,1976-12-01,3.53085E8,6.269999980926514,454171.6162419319,1253196.0
1,1977-01-01,3.8581499999999994E8,5.579999923706055,496269.3975627422,1255680.0
1,1977-02-01,4.10097E8,5.579999923706055,527507.112567544,1257983.0
1,1977-03-01,3.89871E8,5.579999923706055,501485.2359069586,1260286.0
1,1977-04-01,3.87357E8,5.579999923706055,498254.47060883045,1262589.0
1,1977-05-01,4.06479E8,5.579999923706055,522851.34673440456,1264892.0
1,1977-06-01,4.0611299999999994E8,5.579999923706055,522379.0140691995,1267195.0
1,1977-07-01,4.34883E8,5.579999923706055,559387.5419350863,1269498.0
1,1977-08-01,4.1445899999999994E8,5.579999923706055,533117.5014967917,1271801.0
1,1977-09-01,3.83436E8,5.579999923706055,493210.2314043045,1274104.0
1,1977-10-01,3.90327E8,5.579999923706055,502075.08555936813,1276407.0
1,1977-11-01,3.72027E8,5.579999923706055,478535.20480298996,1278710.0
1,1977-12-01,4.03878E8,5.579999923706055,519505.88959765434,1281013.0
1,1978-01-01,4.2138E8,6.720999717712402,542018.608982563,1283321.0
1,1978-02-01,4.3237199999999994E8,6.720999717712402,556156.2651901244,1285350.0
1,1978-03-01,3.9932400000000006E8,6.720999717712402,513648.0110478402,1287379.0
1,1978-04-01,3.9492E8,6.720999717712402,508319.1695022583,1289408.0
1,1978-05-01,4.19217E8,6.720999717712402,539595.5719810724,1291437.0
1,1978-06-01,4.2873300000000006E8,6.720999717712402,551841.9541214706,1293466.0
1,1978-07-01,4.3840799999999994E8,6.720999717712402,564292.3215007781,1295495.0
1,1978-08-01,4.31751E8,6.720999717712402,555729.0311647654,1297524.0
1,1978-09-01,4.03164E8,6.720999717712402,518930.7265133858,1299553.0
1,1978-10-01,3.99147E8,6.720999717712402,513759.64449191093,1301582.0
1,1978-11-01,3.9577500000000006E8,6.720999717712402,509420.85768878466,1303611.0
1,1978-12-01,3.95499E8,6.720999717712402,509065.93496990204,1305640.0
1,1979-01-01,4.2589499999999994E8,6.161999702453613,543722.4359947442,1307676.0
1,1979-02-01,4.21422E8,6.161999702453613,538012.7466995716,1309753.0
1,1979-03-01,4.34502E8,6.161999702453613,554707.4235856533,1311830.0
1,1979-04-01,4.06017E8,6.161999702453613,518344.5843966007,1313907.0
1,1979-05-01,4.4369100000000006E8,6.161999702453613,566440.7913204433,1315984.0
1,1979-06-01,4.61166E8,6.161999702453613,588751.6748793125,1318061.0
1,1979-07-01,4.66992E8,6.161999702453613,596191.0483417511,1320138.0
1,1979-08-01,4.6932599999999994E8,6.161999702453613,599166.5259382724,1322215.0
1,1979-09-01,4.22919E8,6.161999702453613,539921.9409842491,1324292.0
1,1979-10-01,4.25427E8,6.161999702453613,543125.9234383106,1326369.0
1,1979-11-01,4.4379299999999994E8,6.161999702453613,566573.655448079,1328446.0
1,1979-12-01,4.29384E8,6.161999702453613,548178.8470430374,1330523.0
1,1980-01-01,4.7799E8,8.600000381469727,610296.1109304428,1332600.0
1,1980-02-01,4.50708E8,8.600000381469727,575461.5193047523,1334655.0
1,1980-03-01,4.33554E8,8.600000381469727,553558.7136583328,1336710.0
1,1980-04-01,4.25499E8,8.600000381469727,543640.8764426708,1338765.0
1,1980-05-01,4.6617900000000006E8,8.600000381469727,595620.2674716712,1340820.0
1,1980-06-01,4.8376500000000006E8,8.600000381469727,618088.1762015821,1342875.0
1,1980-07-01,4.88829E8,8.600000381469727,624554.3524779081,1344930.0
1,1980-08-01,4.83309E8,8.600000381469727,617501.0683479309,1346985.0
1,1980-09-01,4.36437E8,8.600000381469727,557618.1547915936,1349040.0
1,1980-10-01,4.28139E8,8.600000381469727,547016.2330970764,1351095.0
1,1980-11-01,4.15518E8,8.600000381469727,530892.2685098648,1353150.0
1,1980-12-01,4.3323900000000006E8,8.600000381469727,553531.3197072746,1355205.0
1,1981-01-01,5.00829E8,7.860000133514404,639888.1713137627,1357261.0
1,1981-02-01,4.90812E8,7.860000133514404,627093.6158695221,1359195.0
1,1981-03-01,4.86135E8,7.860000133514404,621116.3511371613,1361129.0
1,1981-04-01,4.61721E8,7.860000133514404,590332.6272679567,1363063.0
1,1981-05-01,5.06325E8,7.860000133514404,646576.4566630125,1364997.0
1,1981-06-01,5.04165E8,7.860000133514404,643816.9370645285,1366931.0
1,1981-07-01,5.1333899999999994E8,7.860000133514404,655530.0834667681,1368865.0
1,1981-08-01,5.05005E8,7.860000133514404,644887.3264700174,1370799.0
1,1981-09-01,4.7376000000000006E8,7.860000133514404,604987.8255271913,1372733.0
1,1981-10-01,4.91643E8,7.860000133514404,627826.093932867,1374667.0
1,1981-11-01,4.77138E8,7.860000133514404,609301.8464605808,1376601.0
1,1981-12-01,4.7247300000000006E8,7.860000133514404,603348.842417121,1378535.0
1,1982-01-01,5.0520599999999994E8,9.531000137329102,646585.4931735991,1380478.0
1,1982-02-01,5.48247E8,9.531000137329102,701669.7435035706,1382288.0
1,1982-03-01,5.15637E8,9.531000137329102,659934.3294739723,1384098.0
1,1982-04-01,4.84104E8,9.531000137329102,619576.8139343262,1385908.0
1,1982-05-01,5.19987E8,9.531000137329102,665501.8318487406,1387718.0
1,1982-06-01,5.3072100000000006E8,9.531000137329102,679240.4913468362,1389528.0
1,1982-07-01,5.45052E8,9.531000137329102,697581.6867141724,1391338.0
1,1982-08-01,5.27007E8,9.531000137329102,674488.8441563845,1393148.0
1,1982-09-01,4.94955E8,9.531000137329102,633462.8494799137,1394958.0
1,1982-10-01,5.0735700000000006E8,9.531000137329102,649338.0169082881,1396768.0
1,1982-11-01,4.99542E8,9.531000137329102,639337.1047976017,1398578.0
1,1982-12-01,5.00577E8,9.531000137329102,640659.7170792818,1400388.0
1,1983-01-01,5.12958E8,9.309000015258789,656843.6029751301,1402208.0
1,1983-02-01,5.33727E8,9.309000015258789,683436.4981348515,1404313.0
1,1983-03-01,5.1702600000000006E8,9.309000015258789,662054.9028203489,1406418.0
1,1983-04-01,4.96653E8,9.309000015258789,635965.6736390591,1408523.0
1,1983-05-01,5.33394E8,9.309000015258789,683011.9361922741,1410628.0
1,1983-06-01,5.10627E8,9.309000015258789,653859.9708877802,1412733.0
1,1983-07-01,5.45841E8,9.309000015258789,698954.4405090809,1414838.0
1,1983-08-01,5.46264E8,9.309000015258789,699493.6864843369,1416943.0
1,1983-09-01,4.92042E8,9.309000015258789,630062.7992019653,1419048.0
1,1983-10-01,5.16891E8,9.309000015258789,661886.7791104317,1421153.0
1,1983-11-01,4.9587E8,9.309000015258789,634963.8082230091,1423258.0
1,1983-12-01,4.84098E8,9.309000015258789,619891.7857797146,1425363.0
1,1984-01-01,5.60772E8,22.79199981689453,635632.3768000603,1427471.0
1,1984-02-01,5.39424E8,22.79199981689453,611438.3149795532,1429942.0
1,1984-03-01,5.26185E8,22.79199981689453,596425.9197753668,1432413.0
1,1984-04-01,5.1125999999999994E8,22.79199981689453,579508.0802178382,1434884.0
1,1984-05-01,5.40255E8,22.79199981689453,612373.8150036335,1437355.0
1,1984-06-01,5.40945E8,22.79199981689453,612823.1127887964,1439826.0
1,1984-07-01,5.60751E8,22.79199981689453,635258.6307778358,1442297.0
1,1984-08-01,5.30001E8,22.79199981689453,600422.2110750675,1444768.0
1,1984-09-01,5.09508E8,22.79199981689453,577207.643245697,1447239.0
1,1984-10-01,5.29443E8,22.79199981689453,599789.1229201555,1449710.0
1,1984-11-01,5.18952E8,22.79199981689453,587905.6258106232,1452181.0
1,1984-12-01,5.23644E8,22.79199981689453,593219.3707051277,1454652.0
1,1985-01-01,5.39388E8,21.386001586914062,611055.7540783882,1457133.0
1,1985-02-01,5.44056E8,21.386001586914062,616344.9577732086,1460015.0
1,1985-03-01,5.50221E8,21.386001586914062,623330.4814299345,1462897.0
1,1985-04-01,5.20767E8,21.386001586914062,589960.6690721512,1465779.0
1,1985-05-01,5.53938E8,21.386001586914062,627539.6532461643,1468661.0
1,1985-06-01,5.52552E8,21.386001586914062,625619.136674881,1471543.0
1,1985-07-01,5.79684E8,21.386001586914062,656339.7176041603,1474425.0
1,1985-08-01,5.74122E8,21.386001586914062,650040.0248816013,1477307.0
1,1985-09-01,5.41836E8,21.386001586914062,613484.4188232422,1480189.0
1,1985-10-01,5.35674E8,21.386001586914062,606506.1962742805,1483071.0
1,1985-11-01,5.21889E8,21.386001586914062,590902.2623949051,1485953.0
1,1985-12-01,5.17557E8,21.386001586914062,585994.9419250488,1488835.0
1,1986-01-01,5.82144E8,28.35500144958496,659119.6772460938,1491720.0
1,1986-02-01,5.68896E8,28.35500144958496,644123.9233016968,1494178.0
1,1986-03-01,5.53233E8,28.35500144958496,626391.0465878248,1496636.0
1,1986-04-01,5.31558E8,28.35500144958496,601846.6978154182,1499094.0
1,1986-05-01,5.82057E8,28.35500144958496,659024.9896820784,1501552.0
1,1986-06-01,5.74086E8,28.35500144958496,649953.4121067524,1504010.0
1,1986-07-01,6.0831E8,28.35500144958496,688699.7946918011,1506468.0
1,1986-08-01,5.87808E8,28.35500144958496,665494.4267234802,1508926.0
1,1986-09-01,5.50335E8,28.35500144958496,623063.7025022507,1511384.0
1,1986-10-01,5.61798E8,28.35500144958496,636042.6497440338,1513842.0
1,1986-11-01,5.50908E8,28.35500144958496,623714.7907047272,1516300.0
1,1986-12-01,5.55957E8,28.35500144958496,629427.5428622961,1518758.0
1,1987-01-01,6.21027E8,27.328001022338867,703099.8233420849,1521219.0
1,1987-02-01,6.58917E8,27.328001022338867,745997.1587644815,1523707.0
1,1987-03-01,6.05385E8,27.328001022338867,685392.1451586485,1526195.0
1,1987-04-01,5.72598E8,27.328001022338867,648270.6791117191,1528683.0
1,1987-05-01,6.26589E8,27.328001022338867,709399.4180474281,1531171.0
1,1987-06-01,6.10281E8,27.328001022338867,690737.9677734375,1533659.0
1,1987-07-01,6.249539999999999E8,27.328001022338867,707344.7259814738,1536147.0
1,1987-08-01,6.179729999999999E8,27.328001022338867,699442.8711147307,1538635.0
1,1987-09-01,5.70861E8,27.328001022338867,646118.0008320808,1541123.0
1,1987-10-01,5.8737E8,27.328001022338867,664806.124509573,1543611.0
1,1987-11-01,5.79627E8,27.328001022338867,656041.0106191635,1546099.0
1,1987-12-01,5.71908E8,27.328001022338867,647304.2547483444,1548587.0
1,1988-01-01,6.65238E8,26.219999313354492,752592.0578963757,1551082.0
1,1988-02-01,7.0839E8,26.219999313354492,801412.3122704029,1553884.0
1,1988-03-01,6.63903E8,26.219999313354492,751083.8134514093,1556686.0
1,1988-04-01,6.44739E8,26.219999313354492,729404.5112468004,1559488.0
1,1988-05-01,7.01604E8,26.219999313354492,793732.8660635948,1562290.0
1,1988-06-01,6.91989E8,26.219999313354492,782630.2664955854,1565092.0
1,1988-07-01,7.04871E8,26.219999313354492,797201.4000778198,1567894.0
1,1988-08-01,6.89928E8,26.219999313354492,780298.0694847107,1570696.0
1,1988-09-01,6.368969999999999E8,26.219999313354492,720320.9672963618,1573498.0
1,1988-10-01,6.56598E8,26.219999313354492,742602.5032067299,1576300.0
