Time (Month),Consumption (KWh) per household, Avg Tariff (c/KWh) per household,GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households)
1958-10-01,148.31406009721735,28.600000381469727,0.18145406847759266,702961.0
1958-11-01,145.0111317807018,28.600000381469727,0.17741348095988965,704739.0
1958-12-01,145.95402516853807,28.600000381469727,0.1785638599210475,706517.0
1959-01-01,157.86196731310073,28.600000381469727,0.19313119072815269,708296.0
1959-02-01,158.68138361859738,28.600000381469727,0.19413704658182082,710745.0
1959-03-01,159.9284346194724,28.600000381469727,0.19566273783006885,713194.0
1959-04-01,150.8503541570308,28.600000381469727,0.18455480049470366,715643.0
1959-05-01,159.91126485185742,28.600000381469727,0.19564173166098173,718092.0
1959-06-01,158.96805317115889,28.600000381469727,0.19448862215989796,720541.0
1959-07-01,166.20976776995533,28.600000381469727,0.20334734993654738,722990.0
1959-08-01,164.05652301571877,28.600000381469727,0.20071009398300413,725439.0
1959-09-01,154.30945420174533,28.600000381469727,0.18878706047697563,727888.0
1959-10-01,152.046247143442,28.600000381469727,0.1860219515410508,730337.0
1959-11-01,147.63655419181043,28.600000381469727,0.18062190385281046,732786.0
1959-12-01,145.92477235169707,28.600000381469727,0.17852970646755725,735235.0
1960-01-01,170.9309135076808,26.400001525878906,0.20912083208229018,737684.0
1960-02-01,166.46785055693277,26.400001525878906,0.20365744254506352,740215.0
1960-03-01,161.33240704089957,26.400001525878906,0.1973751817253716,742746.0
1960-04-01,154.48484254847526,26.400001525878906,0.18899811865898483,745277.0
1960-05-01,168.58872865762334,26.400001525878906,0.20625687637558243,747808.0
1960-06-01,165.7210940654824,26.400001525878906,0.20275081156300212,750339.0
1960-07-01,175.0102939418492,26.400001525878906,0.21411547919934895,752870.0
1960-08-01,168.54624232692305,26.400001525878906,0.20620445520114317,755401.0
1960-09-01,157.2726840930321,26.400001525878906,0.19240981974853674,757932.0
1960-10-01,160.01567466135762,26.400001525878906,0.19577050079813432,760463.0
1960-11-01,156.39048275608982,26.400001525878906,0.19133346669462942,762994.0
1960-12-01,157.30381111002254,26.400001525878906,0.19244953245026739,765525.0
1961-01-01,177.37262014345214,26.400001525878906,0.2170031097786834,768061.0
1961-02-01,187.6253412201761,26.400001525878906,0.22954513624364634,770397.0
1961-03-01,171.86272619391173,26.400001525878906,0.2102585796295811,772733.0
1961-04-01,162.06299052084395,26.400001525878906,0.19827643989751176,775069.0
1961-05-01,176.81131456576688,26.400001525878906,0.21631823342161172,777405.0
1961-06-01,171.69162580908275,26.400001525878906,0.2100503589367924,779741.0
1961-07-01,175.29475997887675,26.400001525878906,0.21445947469106869,782077.0
1961-08-01,172.82222502686722,26.400001525878906,0.21143845589500823,784413.0
1961-09-01,159.1727475980268,26.400001525878906,0.19473510769862573,786749.0
1961-10-01,163.29039330363648,26.400001525878906,0.19977330138736085,789085.0
1961-11-01,160.66290886898378,26.400001525878906,0.19656183963587323,791421.0
1961-12-01,158.0584486184059,26.400001525878906,0.19337237972415103,793757.0
1962-01-01,169.8406856433685,26.400001525878906,0.20779062599592954,796099.0
1962-02-01,180.3146884674341,26.400001525878906,0.2206022341117513,798504.0
1962-03-01,168.48356055432015,26.400001525878906,0.2061285316902372,800909.0
1962-04-01,163.13172682164134,26.400001525878906,0.19957986572624634,803314.0
1962-05-01,176.9872623085716,26.400001525878906,0.21652832598700653,805719.0
1962-06-01,174.043824957556,26.400001525878906,0.21293087035834873,808124.0
1962-07-01,176.7586354097139,26.400001525878906,0.216253973217163,810529.0
1962-08-01,172.49738847188087,26.400001525878906,0.21103792271400695,812934.0
1962-09-01,158.7683160010744,26.400001525878906,0.19424090475922373,815339.0
1962-10-01,163.19899626288912,26.400001525878906,0.19966134791776297,817744.0
1962-11-01,159.63318860353422,26.400001525878906,0.1952961368186274,820149.0
1962-12-01,160.18765941202645,26.400001525878906,0.19597652276725513,822554.0
1963-01-01,208.33898042105875,26.400001525878906,0.2548847014609343,824968.0
1963-02-01,191.73304665080883,26.400001525878906,0.2345692256904628,826931.0
1963-03-01,188.77082956324935,26.400001525878906,0.23094903894835497,828894.0
1963-04-01,176.1819422596187,26.400001525878906,0.21554535611417588,830857.0
1963-05-01,188.06103599817487,26.400001525878906,0.23008004770376037,832820.0
1963-06-01,188.09678682963118,26.400001525878906,0.23012455949160898,834783.0
1963-07-01,196.13479837370002,26.400001525878906,0.23995892223263826,836746.0
1963-08-01,188.0854885305869,26.400001525878906,0.23010648831244937,838709.0
1963-09-01,172.41562940124092,26.400001525878906,0.21094085579739935,840672.0
1963-10-01,179.87502536685517,26.400001525878906,0.22006394168996116,842635.0
1963-11-01,172.26420143073983,26.400001525878906,0.21075362966140915,844598.0
1963-12-01,171.68048138291275,26.400001525878906,0.2100388940487873,846561.0
1964-01-01,201.79109656038824,26.400001525878906,0.25412090281119604,848526.0
1964-02-01,213.77250266333246,26.400001525878906,0.2692025508019014,851377.0
1964-03-01,202.5513001212791,26.400001525878906,0.25507353881069283,854228.0
1964-04-01,200.57543353646514,26.400001525878906,0.2525880491908426,857079.0
1964-05-01,209.77986580303048,26.400001525878906,0.2641794347708165,859930.0
1964-06-01,208.89889786631832,26.400001525878906,0.2630686468730658,862781.0
1964-07-01,222.96079627370523,26.400001525878906,0.28078000457519253,865632.0
1964-08-01,211.78998322362096,26.400001525878906,0.2667110125893998,868483.0
1964-09-01,195.29708699534277,26.400001525878906,0.24594270725650086,871334.0
1964-10-01,198.15714065100636,26.400001525878906,0.24954304186210724,874185.0
1964-11-01,188.25681043879612,26.400001525878906,0.23707424633844149,877036.0
1964-12-01,203.7091035553429,26.400001525878906,0.25653328835368555,879887.0
1965-01-01,228.17776347896225,23.099998474121094,0.2873820539188717,882746.0
1965-02-01,233.44486211009507,23.099998474121094,0.2940118879561318,885344.0
1965-03-01,214.97011291278034,23.099998474121094,0.2707406003769779,887942.0
1965-04-01,211.97813461495272,23.099998474121094,0.26697609429115593,890540.0
1965-05-01,224.36735196576564,23.099998474121094,0.282578558268349,893138.0
1965-06-01,228.79398394169712,23.099998474121094,0.2882945617278576,895736.0
1965-07-01,233.278491073476,23.099998474121094,0.2939474984788862,898334.0
1965-08-01,229.07279128724477,23.099998474121094,0.2886475693666248,900932.0
1965-09-01,213.29009551426074,23.099998474121094,0.26875947727612987,903530.0
1965-10-01,210.56295799268977,23.099998474121094,0.26532738385030863,906128.0
1965-11-01,208.18816673012546,23.099998474121094,0.2623343862150448,908726.0
1965-12-01,207.4465371262032,23.099998474121094,0.26139773349686596,911324.0
1966-01-01,220.63274269470395,27.5939998626709,0.27939399338876114,913926.0
1966-02-01,217.69238910206963,27.5939998626709,0.2756704039054458,916541.0
1966-03-01,223.8096688701374,27.5939998626709,0.28341617845183814,919156.0
1966-04-01,208.5452981271921,27.5939998626709,0.26408464625250966,921771.0
1966-05-01,227.24922272730223,27.5939998626709,0.28777218398319315,924386.0
1966-06-01,235.5337265008344,27.5939998626709,0.2982612066134738,927001.0
1966-07-01,237.840140445087,27.5939998626709,0.3011823197154567,929616.0
1966-08-01,238.35723120127952,27.5939998626709,0.30183808946070223,932231.0
1966-09-01,214.18714954120784,27.5939998626709,0.27123449911930153,934846.0
1966-10-01,214.85693804862282,27.5939998626709,0.2720799408399921,937461.0
1966-11-01,223.50746109888988,27.5939998626709,0.2830340175397587,940076.0
1966-12-01,215.6507275448689,27.5939998626709,0.273083572701732,942691.0
1967-01-01,249.1833334038565,27.917999267578125,0.31678246488590495,945316.0
1967-02-01,234.33781799152587,27.917999267578125,0.29791060255228197,947824.0
1967-03-01,224.8235269358498,27.917999267578125,0.28581707906224374,950332.0
1967-04-01,220.0663280298896,27.917999267578125,0.279765250479553,952840.0
1967-05-01,240.47466682297969,27.917999267578125,0.30571125917793923,955348.0
1967-06-01,248.8933618414459,27.917999267578125,0.3164132545667841,957856.0
1967-07-01,250.83925678180356,27.917999267578125,0.31888656483236205,960364.0
1967-08-01,247.36310537641555,27.917999267578125,0.31446738713365097,962872.0
1967-09-01,222.7920694441567,27.917999267578125,0.28323091679729856,965380.0
1967-10-01,217.990098027871,27.917999267578125,0.2771295291813911,967888.0
1967-11-01,211.01488464503151,27.917999267578125,0.2682572271605325,970396.0
1967-12-01,219.4471314744312,27.917999267578125,0.278982066964942,972904.0
1968-01-01,246.54917061368437,27.236000061035156,0.3144031889985509,975420.0
1968-02-01,240.88504403143116,27.236000061035156,0.3071791086691364,978392.0
1968-03-01,237.86586017013056,27.236000061035156,0.3033309526596557,981364.0
1968-04-01,225.23710602883568,27.236000061035156,0.28722508196297225,984336.0
1968-05-01,246.25445352412822,27.236000061035156,0.31402598152212247,987308.0
1968-06-01,244.4672294704528,27.236000061035156,0.31206505683431257,990280.0
1968-07-01,248.1696568443859,27.236000061035156,0.31678979590041345,993252.0
1968-08-01,243.4121161505846,27.236000061035156,0.3107171111673042,996224.0
1968-09-01,227.67604353900535,27.236000061035156,0.2906311637268891,999196.0
1968-10-01,235.56829593441418,27.236000061035156,0.3007065389939394,1002168.0
1968-11-01,227.94137334102712,27.236000061035156,0.29097336556872233,1005140.0
1968-12-01,225.04940720872284,27.236000061035156,0.2872783184492113,1008112.0
1969-01-01,242.12383862959777,11.989999771118164,0.3098897109614442,1011090.0
1969-02-01,262.0495108981384,11.989999771118164,0.3353897747114677,1013797.0
1969-03-01,245.80719800413968,11.989999771118164,0.3146028783237075,1016504.0
1969-04-01,230.16038877131427,11.989999771118164,0.2947582263096713,1019211.0
1969-05-01,246.56869924984196,11.989999771118164,0.3157723934096009,1021918.0
1969-06-01,250.99133829449798,11.989999771118164,0.32143669999511093,1024625.0
1969-07-01,257.0902025830014,11.989999771118164,0.32924350238750355,1027332.0
1969-08-01,247.9245931464731,11.989999771118164,0.3175074132456541,1030039.0
1969-09-01,232.23618585789728,11.989999771118164,0.29741649732825604,1032746.0
1969-10-01,237.4323122343554,11.989999771118164,0.30407199755631226,1035453.0
1969-11-01,233.1663712722509,11.989999771118164,0.2986084649253628,1038160.0
1969-12-01,233.0412934601635,11.989999771118164,0.29844773613489334,1040867.0
1970-01-01,253.94124072902892,11.59000015258789,0.32589969679422814,1043580.0
1970-02-01,263.4483520326221,11.59000015258789,0.33809988496384774,1046653.0
1970-03-01,254.45783756904183,11.59000015258789,0.32656133543916904,1049726.0
1970-04-01,243.71603696432084,11.59000015258789,0.31277904592893846,1052799.0
1970-05-01,260.98618014304765,11.59000015258789,0.3349399097667548,1055872.0
1970-06-01,249.12057944463592,11.59000015258789,0.3197134170630211,1058945.0
1970-07-01,265.5293902739878,11.59000015258789,0.3407737974942663,1062018.0
1970-08-01,264.9689087599088,11.59000015258789,0.340054132395484,1065091.0
1970-09-01,237.9803101396415,11.59000015258789,0.305417872948456,1068164.0
1970-10-01,249.2837719384226,11.59000015258789,0.31992358633353235,1071237.0
1970-11-01,238.46189647308506,11.59000015258789,0.3060343935402859,1074310.0
1970-12-01,232.13749613647144,11.59000015258789,0.2979181737611868,1077383.0
1971-01-01,276.282579903541,10.920000076293945,0.35457320770622863,1080459.0
1971-02-01,265.12634099095067,10.920000076293945,0.34025680889291476,1083061.0
1971-03-01,257.99994289203926,10.920000076293945,0.33111016971136786,1085663.0
1971-04-01,250.0806182317726,10.920000076293945,0.3209446448543409,1088265.0
1971-05-01,263.63617196230155,10.920000076293945,0.33834631010865185,1090867.0
1971-06-01,263.34355706471786,10.920000076293945,0.33796745793702376,1093469.0
1971-07-01,272.3363723700381,10.920000076293945,0.3495059327001685,1096071.0
1971-08-01,256.7934226107313,10.920000076293945,0.329561622254986,1098673.0
1971-09-01,246.28180972055117,10.920000076293945,0.3160725108383922,1101275.0
1971-10-01,255.31377861845115,10.920000076293945,0.3276625263341348,1103877.0
1971-11-01,249.6676394219863,10.920000076293945,0.32041742127274714,1106479.0
1971-12-01,251.33240944529751,10.920000076293945,0.32255107066072014,1109081.0
1972-01-01,262.78535877583806,10.300000190734863,0.33725111409076186,1111683.0
1972-02-01,264.41499072143114,10.300000190734863,0.3393398981358513,1114396.0
1972-03-01,266.76177884163496,10.300000190734863,0.3423532604838581,1117109.0
1972-04-01,251.86860054544383,10.300000190734863,0.32324028014114764,1119822.0
1972-05-01,267.2656157714459,10.300000190734863,0.3430007008391332,1122535.0
1972-06-01,265.9546979865772,10.300000190734863,0.34131693138414976,1125248.0
1972-07-01,278.34207742998206,10.300000190734863,0.3572159341826597,1127961.0
1972-08-01,275.01031066425867,10.300000190734863,0.35294086343060155,1130674.0
1972-09-01,258.92303335047956,10.300000190734863,0.3322928850638378,1133387.0
1972-10-01,255.3683654607869,10.300000190734863,0.32773119051096966,1136100.0
1972-11-01,248.2031659280321,10.300000190734863,0.31853636260092166,1138813.0
1972-12-01,245.55814585037922,10.300000190734863,0.3151432996166194,1141526.0
1973-01-01,282.3753206268249,9.4399995803833,0.36239947751216856,1144243.0
1973-02-01,275.2981972171387,9.4399995803833,0.3533164515269564,1146949.0
1973-03-01,267.08795943130764,9.4399995803833,0.3427768413307276,1149655.0
1973-04-01,256.02132665024243,9.4399995803833,0.32877559547900853,1152361.0
1973-05-01,279.68765794538325,9.4399995803833,0.35916752655657824,1155067.0
1973-06-01,275.2119733315598,9.4399995803833,0.35342061774006406,1157773.0
1973-07-01,290.93933798026507,9.4399995803833,0.37361531022384786,1160479.0
1973-08-01,280.4798755142131,9.4399995803833,0.360187111525137,1163185.0
1973-09-01,261.9893351951426,9.4399995803833,0.3364404680722796,1165891.0
1973-10-01,266.82764374716004,9.4399995803833,0.3426507453208414,1168597.0
1973-11-01,261.0502935619562,9.4399995803833,0.33523319032718135,1171303.0
1973-12-01,262.83530024045814,9.4399995803833,0.3375255830398354,1174009.0
1974-01-01,294.40522127090014,8.180000305175781,0.3780675028149952,1176725.0
1974-02-01,311.87154152712856,8.180000305175781,0.40049505505472066,1178591.0
1974-03-01,286.08158365785454,8.180000305175781,0.36737864944072884,1180457.0
1974-04-01,270.1596771778947,8.180000305175781,0.3470621987528772,1182323.0
1974-05-01,295.16909885161914,8.180000305175781,0.3791888678770975,1184189.0
1974-06-01,287.03305664577107,8.180000305175781,0.36873732369530166,1186055.0
1974-07-01,293.47406098553694,8.180000305175781,0.377012982429832,1187921.0
1974-08-01,289.74092337536047,8.180000305175781,0.3722181030476028,1189787.0
1974-09-01,267.2313232123781,8.180000305175781,0.34330074104155867,1191653.0
1974-10-01,274.5301851080712,8.180000305175781,0.3526743840016606,1193519.0
1974-11-01,270.49026046001916,8.180000305175781,0.34748407917594487,1195385.0
1974-12-01,266.470439364845,8.180000305175781,0.34232200382028155,1197251.0
1975-01-01,296.4784417984432,7.099999904632568,0.3808714717009363,1199126.0
1975-02-01,315.12390998172066,7.099999904632568,0.4048245595373194,1201356.0
1975-03-01,294.78907198987025,7.099999904632568,0.37870122878269835,1203586.0
1975-04-01,285.75005141746334,7.099999904632568,0.36731768793150127,1205816.0
1975-05-01,310.3764194409816,7.099999904632568,0.3989782181675124,1208046.0
1975-06-01,305.56087371806103,7.099999904632568,0.3927833372998859,1210276.0
1975-07-01,310.67721231894933,7.099999904632568,0.3993621819147361,1212506.0
1975-08-01,303.5326194333584,7.099999904632568,0.39017943756401446,1214736.0
1975-09-01,279.6881819212698,7.099999904632568,0.35952839399783965,1216966.0
1975-10-01,287.81343770812896,7.099999904632568,0.36997417835126717,1219196.0
1975-11-01,281.8353236299211,7.099999904632568,0.36228841177086313,1221426.0
1975-12-01,283.1285916957053,7.099999904632568,0.36394983686229243,1223656.0
1976-01-01,340.61019957679866,6.269999980926514,0.4378395268159318,1225894.0
1976-02-01,313.57499658085146,6.269999980926514,0.4030897210068014,1228376.0
1976-03-01,308.840668866758,6.269999980926514,0.3970029422691807,1230858.0
1976-04-01,288.3414208571846,6.269999980926514,0.3708913108926414,1233340.0
1976-05-01,307.8914342033076,6.269999980926514,0.3960375330175168,1235822.0
1976-06-01,308.0568261105512,6.269999980926514,0.3962501363369723,1238304.0
1976-07-01,321.3333999577687,6.269999980926514,0.41332988683785554,1240786.0
1976-08-01,308.25052683733514,6.269999980926514,0.39650015682784107,1243268.0
1976-09-01,282.6706738912302,6.269999980926514,0.3635981008416554,1245750.0
1976-10-01,295.0004422254837,6.269999980926514,0.37945891986898456,1248232.0
1976-11-01,282.61135959140137,6.269999980926514,0.3635209710558757,1250714.0
1976-12-01,281.74762128190645,6.269999980926514,0.3624106813634355,1253196.0
1977-01-01,307.2558358817533,5.579999923706055,0.39521964000600646,1255680.0
1977-02-01,325.99565494923223,5.579999923706055,0.4193276956584819,1257983.0
1977-03-01,309.35121710468894,5.579999923706055,0.3979138353571797,1260286.0
1977-04-01,306.7957918214082,5.579999923706055,0.39462918701876104,1262589.0
1977-05-01,321.35471486893744,5.579999923706055,0.413356513231489,1264892.0
1977-06-01,320.481845335564,5.579999923706055,0.4122325404292153,1267195.0
1977-07-01,342.5629721354425,5.579999923706055,0.4406368044180347,1269498.0
1977-08-01,325.8835368111835,5.579999923706055,0.41918311237118994,1271801.0
1977-09-01,300.9456056962383,5.579999923706055,0.38710358919233007,1274104.0
1977-10-01,305.8013689990732,5.579999923706055,0.39335030719775754,1276407.0
1977-11-01,290.9393122756528,5.579999923706055,0.37423278523120174,1278710.0
1977-12-01,315.28018529085966,5.579999923706055,0.4055430269619858,1281013.0
1978-01-01,328.3512075310854,6.720999717712402,0.422356221851402,1283321.0
1978-02-01,336.38464231532265,6.720999717712402,0.4326885791341848,1285350.0
1978-03-01,310.1837143529606,6.720999717712402,0.39898740856254467,1287379.0
1978-04-01,306.2800913287338,6.720999717712402,0.3942267843089684,1289408.0
1978-05-01,324.6128088323317,6.720999717712402,0.41782570267157626,1291437.0
1978-06-01,331.4605811053402,6.720999717712402,0.4266381598909214,1293466.0
1978-07-01,338.40964264624716,6.720999717712402,0.435580470399946,1295495.0
1978-08-01,332.7499206180387,6.720999717712402,0.42829961616491513,1297524.0
1978-09-01,310.23282621024305,6.720999717712402,0.39931478478629634,1299553.0
1978-10-01,306.66297474918986,6.720999717712402,0.394719383405664,1301582.0
1978-11-01,303.5990092136381,6.720999717712402,0.3907767406755425,1303611.0
1978-12-01,302.9158175301002,6.720999717712402,0.3898976248965274,1305640.0
1979-01-01,325.68847940927265,6.161999702453613,0.415792930354877,1307676.0
1979-02-01,321.7568625534738,6.161999702453613,0.41077420452525903,1309753.0
1979-03-01,331.21823406996333,6.161999702453613,0.4228500823930336,1311830.0
1979-04-01,309.0150155224076,6.161999702453613,0.3945062964095638,1313907.0
1979-05-01,337.15532103733784,6.161999702453613,0.4304313664303238,1315984.0
1979-06-01,349.88214961219546,6.161999702453613,0.44668014217802704,1318061.0
1979-07-01,353.7448357671698,6.161999702453613,0.4516126710554132,1320138.0
1979-08-01,354.9543637003059,6.161999702453613,0.4531536292798617,1322215.0
1979-09-01,319.3548009049364,6.161999702453613,0.40770611087603725,1324292.0
1979-10-01,320.74559040508336,6.161999702453613,0.40948327610062557,1326369.0
1979-11-01,334.06927492724583,6.161999702453613,0.4264935537071729,1328446.0
1979-12-01,322.718209305664,6.161999702453613,0.41200253362252093,1330523.0
1980-01-01,358.6897913852619,8.600000381469727,0.4579739688807165,1332600.0
1980-02-01,337.6962585836789,8.600000381469727,0.43116874346160794,1334655.0
1980-03-01,324.3440866006838,8.600000381469727,0.41412027564567694,1336710.0
1980-04-01,317.8294980821877,8.600000381469727,0.40607640358290725,1338765.0
1980-05-01,347.6820214495607,8.600000381469727,0.4442209002488561,1340820.0
1980-06-01,360.24573545564556,8.600000381469727,0.460272308443885,1342875.0
1980-07-01,363.4605459020172,8.600000381469727,0.46437684673396246,1344930.0
1980-08-01,358.80799860429033,8.600000381469727,0.4584320303106055,1346985.0
1980-09-01,323.5167170728815,8.600000381469727,0.41334441883976275,1349040.0
1980-10-01,316.8829786210444,8.600000381469727,0.4048688161062519,1351095.0
1980-11-01,307.0746155267339,8.600000381469727,0.3923380767171894,1353150.0
1980-12-01,319.68521957932563,8.600000381469727,0.4084484042689295,1355205.0
1981-01-01,368.9997664413845,7.860000133514404,0.47145550584136925,1357261.0
1981-02-01,361.10491872027194,7.860000133514404,0.46137133808579495,1359195.0
1981-03-01,357.1557199942107,7.860000133514404,0.4563243830211253,1361129.0
1981-04-01,338.7378220962641,7.860000133514404,0.43309269437139497,1363063.0
1981-05-01,370.93487531474426,7.860000133514404,0.4736834268961855,1364997.0
1981-06-01,368.82987656289896,7.860000133514404,0.4709944664833327,1366931.0
1981-07-01,375.0106898781107,7.860000133514404,0.47888585321910354,1368865.0
1981-08-01,368.4019261759018,7.860000133514404,0.47044630647528735,1370799.0
1981-09-01,345.1217388960563,7.860000133514404,0.4407177692436849,1372733.0
1981-10-01,357.6451664293971,7.860000133514404,0.45671140278545064,1374667.0
1981-11-01,346.6058676406599,7.860000133514404,0.44261325283112596,1376601.0
1981-12-01,342.73557943759135,7.860000133514404,0.43767393821493183,1378535.0
1982-01-01,365.96453112617513,9.531000137329102,0.4683779771742825,1380478.0
1982-02-01,396.62282823839894,9.531000137329102,0.5076147253709579,1382288.0
1982-03-01,372.5437013853065,9.531000137329102,0.47679740124902453,1384098.0
1982-04-01,349.3045714434147,9.531000137329102,0.4470547929114531,1385908.0
1982-05-01,374.7065383600991,9.531000137329102,0.4795656119245701,1387718.0
1982-06-01,381.94335918383797,9.531000137329102,0.4888282145785016,1389528.0
1982-07-01,391.74667262735585,9.531000137329102,0.5013747103250054,1391338.0
1982-08-01,378.28501207337627,9.531000137329102,0.48414730104510395,1393148.0
1982-09-01,354.8171400142513,9.531000137329102,0.45410890469814413,1394958.0
1982-10-01,363.23640862333616,9.531000137329102,0.4648860919696672,1396768.0
1982-11-01,357.17851703659,9.531000137329102,0.45713367777671443,1398578.0
1982-12-01,357.4559279285455,9.531000137329102,0.45748729429221174,1400388.0
1983-01-01,365.8216298865789,9.309000015258789,0.4684352128750728,1402208.0
1983-02-01,380.062712514945,9.309000015258789,0.4866696371356325,1404313.0
1983-03-01,367.6190264914129,9.309000015258789,0.4707383600183934,1406418.0
1983-04-01,352.6055250783977,9.309000015258789,0.4515124521495631,1408523.0
1983-05-01,378.12519246746837,9.309000015258789,0.4841899750978104,1410628.0
1983-06-01,361.4462237379604,9.309000015258789,0.4628333668766711,1412733.0
1983-07-01,385.79754289890434,9.309000015258789,0.4940172942125394,1414838.0
1983-08-01,385.52291800023005,9.309000015258789,0.49366395577262945,1416943.0
1983-09-01,346.74090235143564,9.309000015258789,0.44400386681913884,1419048.0
1983-10-01,363.7124278666688,9.309000015258789,0.4657392828994708,1421153.0
1983-11-01,348.4048682670324,9.309000015258789,0.44613401661751356,1423258.0
1983-12-01,339.63136688689127,9.309000015258789,0.43490099418864847,1425363.0
1984-01-01,392.84298455099963,22.79199981689453,0.44528566730957075,1427471.0
1984-02-01,377.23488085530744,22.79199981689453,0.42759658432268804,1429942.0
1984-03-01,367.34167589933907,22.79199981689453,0.4163784605245602,1432413.0
1984-04-01,356.30754820598736,22.79199981689453,0.40387103084140474,1434884.0
1984-05-01,375.86746210922144,22.79199981689453,0.42604215034117077,1437355.0
1984-06-01,375.70166395106077,22.79199981689453,0.4256230355534602,1439826.0
1984-07-01,388.79022559153907,22.79199981689453,0.44044924920306694,1442297.0
1984-08-01,366.8415911758843,22.79199981689453,0.41558382458295556,1444768.0
1984-09-01,352.05518922582934,22.79199981689453,0.3988336710423759,1447239.0
1984-10-01,365.20615019555635,22.79199981689453,0.41373041706283015,1449710.0
1984-11-01,357.36041168421843,22.79199981689453,0.404843215694616,1452181.0
1984-12-01,359.9788815469267,22.79199981689453,0.4078084453911504,1454652.0
1985-01-01,370.17076135122875,21.386001586914062,0.4193548249050624,1457133.0
1985-02-01,372.6372674253347,21.386001586914062,0.42214974351168216,1460015.0
1985-03-01,376.1173835205076,21.386001586914062,0.42609321191439625,1462897.0
1985-04-01,355.28344177396457,21.386001586914062,0.4024895083584573,1465779.0
1985-05-01,377.172120727656,21.386001586914062,0.42728693227788056,1468661.0
1985-06-01,375.4915758492956,21.386001586914062,0.42514499180443993,1471543.0
1985-07-01,393.1593455075707,21.386001586914062,0.4451496126314735,1474425.0
1985-08-01,388.62740378269376,21.386001586914062,0.44001688537426636,1477307.0
1985-09-01,366.0586803441993,21.386001586914062,0.4144635710866938,1480189.0
1985-10-01,361.1924068368945,21.386001586914062,0.40895290668773143,1483071.0
1985-11-01,351.2150061273809,21.386001586914062,0.39765878355163664,1485953.0
1985-12-01,347.62548704188174,21.386001586914062,0.39359293805226825,1488835.0
1986-01-01,390.2501809991151,28.35500144958496,0.44185214198783535,1491720.0
1986-02-01,380.7417857845585,28.35500144958496,0.43108914955359856,1494178.0
1986-03-01,369.6510200209002,28.35500144958496,0.41853266030472663,1496636.0
1986-04-01,354.5861807198214,28.35500144958496,0.4014736219446,1499094.0
1986-05-01,387.636940978401,28.35500144958496,0.43889588218195463,1501552.0
1986-06-01,381.70358973677037,28.35500144958496,0.4321470017531482,1504010.0
1986-07-01,403.79883011122706,28.35500144958496,0.45716191428679603,1506468.0
1986-08-01,389.5538946243885,28.35500144958496,0.44103847817817454,1508926.0
1986-09-01,364.12650656616717,28.35500144958496,0.41224712085231197,1511384.0
1986-10-01,371.10743129071597,28.35500144958496,0.42015127717690076,1513842.0
1986-11-01,363.32390160258524,28.35500144958496,0.4113399661707625,1516300.0
1986-12-01,366.06028873592766,28.35500144958496,0.41443570526857876,1518758.0
1987-01-01,408.24299985735126,27.328001022338867,0.46219500502037175,1521219.0
1987-02-01,432.44337133057735,27.328001022338867,0.48959357590697,1523707.0
1987-03-01,396.66295853413226,27.328001022338867,0.449085565840963,1526195.0
1987-04-01,374.5694928248695,27.328001022338867,0.424071360191563,1528683.0
1987-05-01,409.2220868864418,27.328001022338867,0.46330515536633604,1531171.0
1987-06-01,397.9248477008253,27.328001022338867,0.4503856253400772,1533659.0
1987-07-01,406.8321482253977,27.328001022338867,0.46046682119710797,1536147.0
1987-08-01,401.6371602101863,27.328001022338867,0.45458661158411884,1538635.0
1987-09-01,370.4188387299391,27.328001022338867,0.419251416552787,1541123.0
1987-10-01,380.51684265012364,27.328001022338867,0.4306824222615497,1543611.0
1987-11-01,374.89643806767873,27.328001022338867,0.42432018300197044,1546099.0
1987-12-01,369.3095499316474,27.328001022338867,0.41799669940942574,1548587.0
1988-01-01,428.8864263784893,26.219999313354492,0.485204559073199,1551082.0
1988-02-01,455.88346105629506,26.219999313354492,0.5157478372068977,1553884.0
1988-03-01,426.4848376615451,26.219999313354492,0.4824889627396979,1556686.0
1988-04-01,413.4299257192104,26.219999313354492,0.46772050265651316,1559488.0
1988-05-01,449.0868967989298,26.219999313354492,0.5080573171841303,1562290.0
1988-06-01,442.13949850871387,26.219999313354492,0.5000538412410168,1565092.0
1988-07-01,449.5654527665773,26.219999313354492,0.5084536327569464,1567894.0
1988-08-01,439.249861208025,26.219999313354492,0.49678490903695605,1570696.0
1988-09-01,404.76506738489655,26.219999313354492,0.4577832112251568,1573498.0
1988-10-01,416.54381526359197,26.219999313354492,0.47110480441967256,1576300.0
1988-11-01,407.9166614949509,26.219999313354492,0.46134650431729907,1579102.0
1988-12-01,409.8074017133783,26.219999313354492,0.46348752153903766,1581904.0
1989-01-01,438.4333548304859,25.65199851989746,0.49580204990507465,1584706.0
1989-02-01,456.7836654257434,25.65199851989746,0.5165563593014957,1587259.0
1989-03-01,432.3850920737798,25.65199851989746,0.4889626572901367,1589812.0
1989-04-01,417.29061867097056,25.65199851989746,0.47189389133788157,1592365.0
1989-05-01,449.8068189085583,25.65199851989746,0.5086670841086418,1594918.0
1989-06-01,443.02213185716676,25.65199851989746,0.500276421232096,1597471.0
1989-07-01,453.48819767703486,25.65199851989746,0.5120921632747336,1600024.0
