Actor Id,Organisation Name,RegistrationDate,Date of Change,ABN /CAN /ARBN /Other,Region,Role,Business Structure,Relationships,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,EnergyAustralia NSW Pty Ltd,2013-05-27,2020-10-16,75163935635,VIC,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,The Trustee for THE CITIPOWER TRUST,2003-01-01,2020-10-16,75569155798,OTHER,INVESTOR,Discretionary Investment Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,SUNRAYSIA SOLAR PROJECT PTY LTD,2017-05-01,2020-10-16,75612072536,NSW,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,The Trustee for Susan River Solar Trust,2017-12-06,2020-10-16,75778423009,QLD,INVESTOR,Fixed Unit Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,Murraylink HQI Australia Pty Ltd,2001-03-01,2006-05-19,76095760375,NSW,NETWORKOP,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,MURRAYLINK (NO. 2) PTY LIMITED,2006-05-19,2020-10-16,76095760375,NSW,NETWORKOP,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,Condamine Power Station Pty Ltd,2006-09-22,2020-10-16,76121868273,QLD,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,The Trustee for Wemen Solar Unit Trust,2017-12-04,2020-10-16,76874996133,NSW,INVESTOR,Fixed Unit Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,Capital East Solar Pty Ltd,2012-06-15,2020-10-16,77159005973,NSW,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,Bungala Two Operations Pty Ltd as trustee for The Bungala Two Operations Trust,2016-10-28,2020-10-16,77292664630,VIC,GENERATOR,Fixed Unit Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,PIRIE SOLAR FARM PTY LTD,2018-03-02,2020-10-16,77624758425,NSW,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,TYCO ASIA PACIFIC PTY LIMITED,2000-03-24,2004-11-02,78003905093,NSW,INVESTOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,O'DONNELL GRIFFIN PTY LIMITED,2004-11-02,2013-03-28,78003905093,NSW,INVESTOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,ODG HADEN CONSTRUCTION PTY LTD,2013-03-28,2013-07-31,78003905093,NSW,INVESTOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,RCR O'Donnell Griffin Pty Ltd,2013-07-31,2019-03-01,78003905093,NSW,INVESTOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,A.C.N. 003 905 093 PTY LTD,2019-03-01,2020-10-16,78003905093,NSW,INVESTOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,Clare Solar Farm Pty Ltd,2016-11-25,2020-10-16,78611346859,NSW,GENERATOR,Australian Private Company,"(787,4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,Maroona Wind Farm Pty Ltd,2015-02-25,2020-10-16,79158692598,VIC,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,Callide Power Trading Pty Ltd,1999-11-01,2020-10-16,80082468719,QLD,GENERATOR,Australian Private Company,"(561,4)","(562,4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,AGL Energy Services Queensland Pty Ltd,2007-03-19,2010-06-29,80104759471,NSW,GENERATOR,Australian Public Company,"(543,1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,EnergyAustralia Narrabri Gas Pty Ltd,2010-12-01,2020-10-16,80147609729,VIC,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,Childers Solar Pty Ltd(ACN 623 279 664) as the Trustee for the Childers Solar Trust,2017-12-06,2020-10-16,80434756620,QLD,GENERATOR,Fixed Unit Trust,"(739,4)","(746,4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,PARF Company 5 Pty Ltd (47 613 790 453) and PARF Company 6 Pty Ltd,2016-10-01,2020-10-16,81613790659,NSW,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,Kogan Creek Power Station Pty Ltd,1999-11-01,2020-10-16,82088229832,ACT,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,MONASH HEALTH,2000-07-01,2020-10-16,82142080338,VIC,INVESTOR,State Government Entity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,Longreach Asset Company Pty Ltd,2016-11-22,2020-10-16,82616057848,VIC,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,SPOTLESS FACILITY SERVICES PTY LTD,2000-04-05,2020-10-16,83072293880,VIC,SERVICES,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,Hamilton Solar Farm Pty Ltd,2016-11-21,2020-10-16,83615737098,QLD,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,UNIVERSITY OF MELBOURNE,1999-11-01,2020-10-16,84002705224,VIC,INVESTOR,Other Incorporated Entity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,AGL SA Generation Pty Limited,2000-06-06,2020-10-16,84081074204,NSW,GENERATOR,Australian Private Company,"(737,4)","(791,4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,SUNSHINE ENERGY AUSTRALIA PTY LTD,2017-07-01,2020-10-16,84617880752,ACT,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,QUEENSLAND NICKEL PTY. LTD.,2000-05-11,2020-10-16,85009842068,QLD,INDUSTRY,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,Alinta DEBP Pty Ltd,2000-06-22,2020-10-16,85075067702,NSW,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,Envirogen (Oaky) Pty Ltd,2005-03-22,2014-06-26,85113489295,QLD,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,EDL (OCI) PTY LIMITED,2014-06-26,2020-10-16,85113489295,QLD,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,Westcoast Wind Pty Ltd,2011-09-19,2020-10-16,85153303523,TAS,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,Snowtown Wind Farm Stage 2 Pty Ltd,2012-02-10,2020-10-16,85155626252,VIC,GENERATOR,Australian Private Company,"(719,4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,Power Rental Op Co Australia LLC trading as APR Energy,2013-10-27,2020-10-16,85457881818,OTHER,GENERATOR,Other Incorporated Entity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,TIMBOON WEST WIND FARM PTY LTD,2015-09-21,2020-10-16,85608348287,VIC,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,INFRATIL AUST HYDRO PTY LTD & CONTACT HYDRO AUSTRALIA PTY LTD & OTHER,1999-11-01,2000-10-24,86076691481,NSW,GENERATOR,Other Partnership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,SOUTHERN HYDRO PARTNERSHIP,2000-10-24,2004-01-05,86076691481,NSW,GENERATOR,Other Partnership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,ALLIANT ENERGY HYDRO PTY LTD & SHP1 PTY LTD & SHP2 PTY LTD & SHP3 PTY LTD,2004-01-05,2004-01-13,86076691481,NSW,GENERATOR,Other Partnership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,SHP1 PTY LTD & SHP2 PTY LTD & SHP3 PTY LTD,2004-01-13,2006-03-13,86076691481,NSW,GENERATOR,Other Partnership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,AGL HP1 PTY Limited& AGL HP2 PTY Limited& AGL HP3 PTY LIMITED,2006-03-13,2020-10-16,86076691481,NSW,GENERATOR,Other Partnership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,Infigin Energy Holdings Pty Limited,2009-07-01,2020-10-16,86111909794,NSW,GENERATOR,Australian Private Company,"(802,4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,Leonards Hill Wind Operations Pty Ltd,2009-12-24,2020-10-16,86141239894,VIC,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,Vivienne Court Trading Pty Ltd,2011-11-01,2020-10-16,86153821571,NSW,INVESTOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,LAKELAND SOLAR & STORAGE PTY LIMITED,2016-05-01,2020-10-16,86606530198,QLD,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,GESS ProjectCo Pty Ltd,2018-01-01,2020-10-16,86621425661,NSW,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,Townsville Hospital and Health Service,2012-03-12,2020-10-16,86747187217,QLD,INDUSTRY,State Government Statutory Authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,TOTAL GAS & POWER AUSTRALIA PTY LTD,2014-01-07,2020-10-16,87167432448,WA,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,TEEBAR CLEAN ENERGY PTY LTD,2016-05-25,2020-10-16,87612610867,QLD,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,WOOLWORTHS GROUP LIMITED,1999-11-01,2020-10-16,88000014675,NSW,INVESTOR,Australian Public Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,RATCH-Australia Collinsville Solar PV Pty Ltd,2013-12-01,2020-10-16,88165511937,NSW,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,WOLLAR SOLAR DEVELOPMENT PTY LTD,2017-10-01,2020-10-16,88621969266,NSW,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,VENA ENERGY SERVICES (AUSTRALIA) PTY LTD,2016-01-01,2020-10-16,89609132747,QLD,GENERATOR,Australian Private Company,"(619,4)","(664,4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,YAWONG WIND FARM PTY LTD,2017-04-01,2020-10-16,90614422856,VIC,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,WODONGA SOLAR POWER PTY LTD,2017-10-11,2020-10-16,90622199240,VIC,INTENDING,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,Tarong North Pty Ltd,2002-09-13,2020-10-16,91102191793,QLD,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,HALLETT HILL PTY LIMITED,2007-10-30,2020-10-16,91128246275,VIC,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,APT Petroleum Pipelines Holdings Pty Ltd,2000-03-14,2020-10-16,92009738489,NSW,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,TULLY SUGAR LIMITED,2000-03-22,2020-10-16,92011030256,QLD,GENERATOR,Limited Partnership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,Sucrogen Herbet Pty Ltd,2001-12-07,2020-10-16,92099000361,QLD,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,VALES POINT INVESTMENT PTY LTD ATF VALES POINT DISCRETIONARY TRUST & WARATAH ENERGY PTY LTD,2015-12-01,2020-10-16,92609186836,NSW,GENERATOR,Other Partnership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,ZAP ENERGY AUSTRALIA PTY LTD,2017-04-07,2020-10-16,92618444910,WA,INTENDING,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,Signal Energy Australia Pty Ltd,2017-12-11,2020-10-16,92623114090,NSW,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,WASTE RECYCLING & PROCESSING OF NSW,1999-11-01,2000-09-14,93524709106,NSW,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,WASTE RECYCLING & PROCESSING SERVICE OF NSW,2000-09-14,2005-05-02,93524709106,NSW,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,WASTE RECYCLING AND PROCESSING CORPORATION,2005-05-02,2011-01-31,93524709106,NSW,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,WSN ENVIRONMENTAL SOLUTIONS PTY LIMITED,2011-01-31,2016-02-27,93524709106,NSW,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,SUEZ RECYCLING & RECOVERY (NSW) PTY LTD,2016-02-27,2020-10-16,93524709106,NSW,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,Queensland Power Company Limited,2000-06-05,2020-10-16,94087295583,QLD,GENERATOR,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,The Trustee for TransGrid Services Trust,2018-06-15,2020-10-16,94121353950,NSW,INVESTOR,Fixed Unit Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,Daydream Solar Farm Pty Ltdas The Trustee For The Daydream Solar Farm Trust,2017-07-01,2020-10-16,94334622922,QLD,GENERATOR,Fixed Unit Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,AGL PARF Qld Pty Limited,2017-05-31,2020-10-16,94619439226,NSW,GENERATOR,Australian Private Company,"(606,4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,TASMANIAN IRRIGATION PTY LTD,2008-09-09,2020-10-16,95722799075,TAS,INDUSTRY,Australian Private Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
